input_table,grain,period,five_year_bin,corridor,semantic_family,source_or_discourse_frame,row_count,unique_sources,weight_sum,binding_index,gate,reason
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2002-2013_taiwan_capital_gateway,2005,Japan,tea_drink_breakfast,other_discourse,1,1,0.91,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2002-2013_taiwan_capital_gateway,2005,North America,other_food_or_memory,other_discourse,1,1,0.91,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2002-2013_taiwan_capital_gateway,2005,North China,lurou_rouzao_core,brand_or_platform_listing,1,1,0.8448,0.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2002-2013_taiwan_capital_gateway,2005,North China,other_food_or_memory,other_discourse,2,1,1.82,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2002-2013_taiwan_capital_gateway,2005,North China,tea_drink_breakfast,other_discourse,1,1,0.91,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,1987-2015_cross_strait_diffusion,2005,Singapore,other_food_or_memory,archival_ad_or_news,10,1,10.600000000000001,1.0,appendix_or_case_context,show as context; avoid strong inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,1987-2015_cross_strait_diffusion,2005,Singapore,rice_meal_general,archival_ad_or_news,1,1,1.06,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,1987-2015_cross_strait_diffusion,2005,Singapore,taiwan_porridge,archival_ad_or_news,21,9,21.407799999999998,1.0,main_text_cautious,usable for cautious descriptive claim
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,1987-2015_cross_strait_diffusion,2005,Singapore,taiwanese_cuisine_label,archival_ad_or_news,2,2,2.12,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2002-2013_taiwan_capital_gateway,2005,Taiwan-side,lurou_rouzao_core,brand_or_platform_listing,1,1,0.91,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2002-2013_taiwan_capital_gateway,2005,Taiwan-side,lurou_rouzao_core,consumer_or_retrospective_web,1,1,0.91,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2002-2013_taiwan_capital_gateway,2005,Taiwan-side,lurou_rouzao_core,brand_or_platform_listing,1,1,0.8525,0.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2002-2013_taiwan_capital_gateway,2005,Taiwan-side,lurou_rouzao_core,brand_or_platform_listing,6,1,5.46,1.0,appendix_or_case_context,show as context; avoid strong inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2002-2013_taiwan_capital_gateway,2005,Taiwan-side,street_snack_xiaochi,other_discourse,1,1,0.91,0.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2002-2013_taiwan_capital_gateway,2005,Yangtze River Delta,other_food_or_memory,other_discourse,1,1,0.91,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,1987-2015_cross_strait_diffusion,2005,Yangtze River Delta,tea_drink_breakfast,consumer_or_retrospective_web,3,2,2.73,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2002-2013_taiwan_capital_gateway,2005,Yangtze River Delta,tea_drink_breakfast,other_discourse,4,1,3.64,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2002-2013_taiwan_capital_gateway,2010,Japan,lurou_rouzao_core,brand_or_platform_listing,1,1,0.91,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2002-2013_taiwan_capital_gateway,2010,North China,other_food_or_memory,other_discourse,1,1,0.91,0.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2002-2013_taiwan_capital_gateway,2010,North China,other_food_or_memory,other_discourse,2,1,1.82,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,1987-2015_cross_strait_diffusion,2010,North China,tea_drink_breakfast,consumer_or_retrospective_web,1,1,0.91,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,1987-2015_cross_strait_diffusion,2010,Singapore,noodle_soup_general,archival_ad_or_news,7,2,6.16,1.0,appendix_or_case_context,show as context; avoid strong inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,1987-2015_cross_strait_diffusion,2010,Singapore,other_food_or_memory,archival_ad_or_news,41,4,35.4333,1.0,main_text_cautious,usable for cautious descriptive claim
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,1987-2015_cross_strait_diffusion,2010,Singapore,street_snack_xiaochi,archival_ad_or_news,72,4,63.51810000000001,1.0,main_text_cautious,usable for cautious descriptive claim
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,1987-2015_cross_strait_diffusion,2010,Singapore,taiwan_porridge,archival_ad_or_news,16,4,14.6408,1.0,main_text_cautious,usable for cautious descriptive claim
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,1987-2015_cross_strait_diffusion,2010,Singapore,taiwanese_cuisine_label,archival_ad_or_news,4,3,4.24,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,1987-2015_cross_strait_diffusion,2010,Singapore,tea_drink_breakfast,archival_ad_or_news,3,1,1.4133,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2002-2013_taiwan_capital_gateway,2010,Taiwan-side,lurou_rouzao_core,other_discourse,1,1,0.91,0.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2002-2013_taiwan_capital_gateway,2010,Taiwan-side,lurou_rouzao_core,brand_or_platform_listing,5,1,4.55,1.0,appendix_or_case_context,show as context; avoid strong inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2002-2013_taiwan_capital_gateway,2010,Taiwan-side,lurou_rouzao_core,brand_or_platform_listing,6,1,5.46,1.0,appendix_or_case_context,show as context; avoid strong inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,1987-2015_cross_strait_diffusion,2010,Taiwan-side,lurou_rouzao_core,official_tourism_memory,12,3,7.5827,1.0,appendix_or_case_context,show as context; avoid strong inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,1987-2015_cross_strait_diffusion,2010,Taiwan-side,lurou_rouzao_core,official_event_or_open_data,28,2,20.127000000000006,1.0,appendix_or_case_context,show as context; avoid strong inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,1987-2015_cross_strait_diffusion,2010,Taiwan-side,other_food_or_memory,archival_ad_or_news,1,1,1.06,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,1987-2015_cross_strait_diffusion,2010,Taiwan-side,other_food_or_memory,official_event_or_open_data,3,2,2.2800000000000002,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,1987-2015_cross_strait_diffusion,2010,Taiwan-side,other_food_or_memory,official_tourism_memory,27,3,17.308200000000003,1.0,main_text_cautious,usable for cautious descriptive claim
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,1987-2015_cross_strait_diffusion,2010,Taiwan-side,rice_meal_general,official_event_or_open_data,1,1,0.76,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,1987-2015_cross_strait_diffusion,2010,Taiwan-side,rice_meal_general,official_tourism_memory,6,2,4.0247,1.0,appendix_or_case_context,show as context; avoid strong inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,1987-2015_cross_strait_diffusion,2010,Taiwan-side,street_snack_xiaochi,official_event_or_open_data,20,2,12.893999999999998,1.0,appendix_or_case_context,show as context; avoid strong inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,1987-2015_cross_strait_diffusion,2010,Taiwan-side,street_snack_xiaochi,official_tourism_memory,23,3,16.4094,1.0,main_text_cautious,usable for cautious descriptive claim
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,1987-2015_cross_strait_diffusion,2010,Taiwan-side,tea_drink_breakfast,official_event_or_open_data,4,2,1.9694,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,1987-2015_cross_strait_diffusion,2010,Taiwan-side,tea_drink_breakfast,official_tourism_memory,4,3,3.04,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2002-2013_taiwan_capital_gateway,2010,Yangtze River Delta,lurou_rouzao_core,other_discourse,1,1,0.91,0.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2002-2013_taiwan_capital_gateway,2010,Yangtze River Delta,lurou_rouzao_core,other_discourse,2,1,1.82,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2002-2013_taiwan_capital_gateway,2010,Yangtze River Delta,noodle_soup_general,other_discourse,1,1,0.91,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2002-2013_taiwan_capital_gateway,2010,Yangtze River Delta,other_food_or_memory,archival_ad_or_news,1,1,1.06,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2002-2013_taiwan_capital_gateway,2010,Yangtze River Delta,other_food_or_memory,other_discourse,1,1,0.91,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2002-2013_taiwan_capital_gateway,2010,Yangtze River Delta,street_snack_xiaochi,archival_ad_or_news,1,1,1.06,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2014-2020_pre_wanghong_platformization,2015,North China,other_food_or_memory,other_discourse,1,1,0.91,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2014-2020_pre_wanghong_platformization,2015,North China,tea_drink_breakfast,other_discourse,1,1,0.91,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2015-2025_internet_wanghong_capital,2015,Singapore,other_food_or_memory,archival_ad_or_news,1,1,1.06,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2015-2025_internet_wanghong_capital,2015,Singapore,street_snack_xiaochi,archival_ad_or_news,4,2,4.24,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2014-2020_pre_wanghong_platformization,2015,Singapore,taiwan_porridge,archival_ad_or_news,1,1,1.06,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2015-2025_internet_wanghong_capital,2015,Singapore,taiwan_porridge,archival_ad_or_news,1,1,1.06,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2014-2020_pre_wanghong_platformization,2015,Singapore,taiwanese_cuisine_label,archival_ad_or_news,1,1,1.06,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2014-2020_pre_wanghong_platformization,2015,Taiwan-side,lurou_rouzao_core,official_tourism_memory,1,1,0.76,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2014-2020_pre_wanghong_platformization,2015,Taiwan-side,lurou_rouzao_core,other_discourse,1,1,0.8275,0.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2015-2025_platformization,2015,Taiwan-side,lurou_rouzao_core,official_event_or_open_data,1,1,0.76,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2014-2020_pre_wanghong_platformization,2015,Taiwan-side,lurou_rouzao_core,brand_or_platform_listing,2,1,1.82,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2014-2020_pre_wanghong_platformization,2015,Taiwan-side,lurou_rouzao_core,brand_or_platform_listing,2,1,1.632,0.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2015-2025_internet_wanghong_capital,2015,Taiwan-side,lurou_rouzao_core,other_discourse,2,1,1.52,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2014-2020_pre_wanghong_platformization,2015,Taiwan-side,lurou_rouzao_core,other_discourse,3,3,2.2800000000000002,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2014-2020_pre_wanghong_platformization,2015,Taiwan-side,lurou_rouzao_core,brand_or_platform_listing,4,1,3.64,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2015-2025_internet_wanghong_capital,2015,Taiwan-side,lurou_rouzao_core,official_tourism_memory,5,3,3.8,1.0,appendix_or_case_context,show as context; avoid strong inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2015-2025_internet_wanghong_capital,2015,Taiwan-side,other_food_or_memory,other_discourse,1,1,0.76,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2015-2025_internet_wanghong_capital,2015,Taiwan-side,other_food_or_memory,official_tourism_memory,9,2,6.84,1.0,appendix_or_case_context,show as context; avoid strong inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2015-2025_internet_wanghong_capital,2015,Taiwan-side,rice_meal_general,official_tourism_memory,1,1,0.76,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2015-2025_internet_wanghong_capital,2015,Taiwan-side,rice_meal_general,other_discourse,1,1,0.76,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2015-2025_platformization,2015,Taiwan-side,street_snack_xiaochi,official_event_or_open_data,1,1,0.76,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2015-2025_platformization,2015,Taiwan-side,street_snack_xiaochi,official_event_or_open_data,2,2,1.52,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2015-2025_internet_wanghong_capital,2015,Taiwan-side,street_snack_xiaochi,other_discourse,5,1,3.8,1.0,appendix_or_case_context,show as context; avoid strong inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2015-2025_internet_wanghong_capital,2015,Taiwan-side,street_snack_xiaochi,official_tourism_memory,8,1,6.08,1.0,appendix_or_case_context,show as context; avoid strong inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2015-2025_platformization,2015,Taiwan-side,taiwanese_cuisine_label,official_event_or_open_data,4,4,3.04,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2015-2025_internet_wanghong_capital,2015,Taiwan-side,tea_drink_breakfast,other_discourse,1,1,0.76,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2015-2025_internet_wanghong_capital,2015,Taiwan-side,tea_drink_breakfast,official_tourism_memory,5,1,3.8,1.0,appendix_or_case_context,show as context; avoid strong inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2014-2020_pre_wanghong_platformization,2015,Yangtze River Delta,lurou_rouzao_core,other_discourse,2,2,1.82,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2014-2020_pre_wanghong_platformization,2015,Yangtze River Delta,lurou_rouzao_core,other_discourse,2,2,1.82,0.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2014-2020_pre_wanghong_platformization,2015,Yangtze River Delta,taiwanese_cuisine_label,archival_ad_or_news,1,1,1.06,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2014-2020_pre_wanghong_platformization,2015,Yangtze River Delta,taiwanese_cuisine_label,other_discourse,1,1,0.91,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2014-2020_pre_wanghong_platformization,2015,national,lurou_rouzao_core,other_discourse,1,1,0.91,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2014-2020_pre_wanghong_platformization,2015,national,lurou_rouzao_core,other_discourse,2,2,1.82,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2015-2025_platformization,2020,Korea,taiwanese_cuisine_label,other_discourse,1,1,0.91,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2014-2020_pre_wanghong_platformization,2020,Taiwan-side,lurou_rouzao_core,brand_or_platform_listing,1,1,0.91,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2021-2025_internet_wanghong_capital,2020,Taiwan-side,lurou_rouzao_core,official_tourism_memory,1,1,0.76,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2021-2025_internet_wanghong_capital,2020,Taiwan-side,lurou_rouzao_core,brand_or_platform_listing,1,1,0.91,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2015-2025_platformization,2020,Taiwan-side,lurou_rouzao_core,official_tourism_memory,3,3,2.2800000000000002,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2014-2020_pre_wanghong_platformization,2020,Taiwan-side,lurou_rouzao_core,official_tourism_memory,6,2,4.56,1.0,appendix_or_case_context,show as context; avoid strong inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2015-2025_platformization,2020,Taiwan-side,lurou_rouzao_core,official_event_or_open_data,13,13,9.879999999999999,1.0,appendix_or_case_context,show as context; avoid strong inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2015-2025_internet_wanghong_capital,2020,Taiwan-side,lurou_rouzao_core,official_event_or_open_data,53,7,33.5133,1.0,main_text_ok,large enough for descriptive main-text claim
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2015-2025_internet_wanghong_capital,2020,Taiwan-side,lurou_rouzao_core,official_tourism_memory,54,11,39.72239999999998,1.0,main_text_ok,large enough for descriptive main-text claim
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2015-2025_internet_wanghong_capital,2020,Taiwan-side,noodle_soup_general,other_discourse,1,1,0.76,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2015-2025_internet_wanghong_capital,2020,Taiwan-side,noodle_soup_general,official_event_or_open_data,7,3,5.319999999999999,1.0,appendix_or_case_context,show as context; avoid strong inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2015-2025_internet_wanghong_capital,2020,Taiwan-side,noodle_soup_general,official_tourism_memory,7,3,5.319999999999999,1.0,appendix_or_case_context,show as context; avoid strong inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2015-2025_platformization,2020,Taiwan-side,other_food_or_memory,official_event_or_open_data,1,1,0.76,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2015-2025_platformization,2020,Taiwan-side,other_food_or_memory,official_tourism_memory,2,2,1.2867,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2015-2025_platformization,2020,Taiwan-side,other_food_or_memory,official_tourism_memory,3,3,1.8134,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2021-2025_internet_wanghong_capital,2020,Taiwan-side,other_food_or_memory,official_tourism_memory,4,2,3.04,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2015-2025_internet_wanghong_capital,2020,Taiwan-side,other_food_or_memory,official_tourism_memory,26,7,19.760000000000005,1.0,main_text_cautious,usable for cautious descriptive claim
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2015-2025_internet_wanghong_capital,2020,Taiwan-side,other_food_or_memory,other_discourse,26,2,19.760000000000005,1.0,appendix_or_case_context,show as context; avoid strong inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2015-2025_internet_wanghong_capital,2020,Taiwan-side,other_food_or_memory,official_event_or_open_data,121,14,79.4809,1.0,main_text_ok,large enough for descriptive main-text claim
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2015-2025_platformization,2020,Taiwan-side,rice_meal_general,official_tourism_memory,1,1,0.76,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2021-2025_internet_wanghong_capital,2020,Taiwan-side,rice_meal_general,official_tourism_memory,1,1,0.76,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2015-2025_platformization,2020,Taiwan-side,rice_meal_general,official_tourism_memory,2,2,1.52,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2015-2025_internet_wanghong_capital,2020,Taiwan-side,rice_meal_general,official_event_or_open_data,3,2,2.2800000000000002,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2015-2025_internet_wanghong_capital,2020,Taiwan-side,rice_meal_general,official_tourism_memory,4,4,3.04,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2015-2025_internet_wanghong_capital,2020,Taiwan-side,rice_meal_general,other_discourse,4,2,3.34,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2015-2025_internet_wanghong_capital,2020,Taiwan-side,street_snack_xiaochi,other_discourse,1,1,0.76,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2015-2025_platformization,2020,Taiwan-side,street_snack_xiaochi,official_event_or_open_data,1,1,0.76,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2015-2025_platformization,2020,Taiwan-side,street_snack_xiaochi,official_tourism_memory,2,2,1.52,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2015-2025_internet_wanghong_capital,2020,Taiwan-side,street_snack_xiaochi,official_tourism_memory,22,8,16.72,1.0,main_text_cautious,usable for cautious descriptive claim
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2015-2025_platformization,2020,Taiwan-side,street_snack_xiaochi,official_event_or_open_data,36,36,27.360000000000007,1.0,main_text_ok,large enough for descriptive main-text claim
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2015-2025_internet_wanghong_capital,2020,Taiwan-side,street_snack_xiaochi,official_event_or_open_data,43,10,32.155,1.0,main_text_ok,large enough for descriptive main-text claim
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2015-2025_internet_wanghong_capital,2020,Taiwan-side,taiwanese_cuisine_label,official_tourism_memory,1,1,0.76,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2015-2025_platformization,2020,Taiwan-side,taiwanese_cuisine_label,official_tourism_memory,1,1,0.76,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2021-2025_internet_wanghong_capital,2020,Taiwan-side,taiwanese_cuisine_label,official_tourism_memory,1,1,0.76,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2015-2025_platformization,2020,Taiwan-side,taiwanese_cuisine_label,official_tourism_memory,12,12,8.1868,1.0,appendix_or_case_context,show as context; avoid strong inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2015-2025_internet_wanghong_capital,2020,Taiwan-side,taiwanese_cuisine_label,official_event_or_open_data,16,4,12.16,1.0,main_text_cautious,usable for cautious descriptive claim
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2015-2025_platformization,2020,Taiwan-side,taiwanese_cuisine_label,official_event_or_open_data,88,88,66.88,1.0,main_text_ok,large enough for descriptive main-text claim
