attestation_id,year,date,period,brand_or_category,city,province,corridor,source_type,source_name,source_url,attestation_type,text_for_scoring,confidence,notes,source_id,verification_level,region,original_text,dish_marker,taiwan_marker,ownership_category,capital_origin,source_url_or_archive_ref,dedupe_key,merged_from_attestation_ids,merged_row_count,novelty_score,avg_text_similarity,novelty_group_size,novelty_group_key,authority_level,authority_weight,authority_reason,analysis_weight,historical_binding_raw,weighted_historical_binding,target_binding_raw,target_control_type,negative_type,_balanced_bin,_binding_raw_for_balance
BATCH_T_042,1961,1961-01-01,1946-1987_taiwan_side_formation,好口味豬血湯 Nelly article,Kaohsiung,Taiwan,Taiwan-side,public_food_profile,Nelly blog,https://nellydyu.tw/blog/post/haokouwei,food_history_profile,Public food profile describes Haokouwei pork-blood soup as a longstanding Kaohsiung shop.,medium,Secondary food-history profile; founding-year claim treated as probable. Fifty-record top-up batch T; 200-row harvesting round checkpoint 2/4; source/date/brand key screened; not marker-split.,SRC_BATCH_T_042,probable,Taiwan,Public food profile describes Haokouwei pork-blood soup as a longstanding Kaohsiung shop.,豬血湯;小吃,高雄;臺灣,unknown,,https://nellydyu.tw/blog/post/haokouwei,4b80a3b7c849f1ab,BATCH_T_042,1,1.0000,0.0000,1,好口味豬血湯 Nelly article,tertiary,0.4000,blog/review/social retrospective source,0.7600,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context,1960,0.0000
BATCH_V_012,1960,1960-01-01,1946-1987_taiwan_side_formation,鹿港阿道蚵仔煎 food-blog founding article,Changhua,Taiwan,Taiwan-side,food_blog,Nini and Blue,https://niniandblue.com/blog/post/lukang-ado,food_history_article,Nini and Blue records 鹿港阿道蚵仔煎 food-blog founding article with 蚵仔煎;小吃 in Changhua food context.,low,Food blog source Fifty-record top-up batch V; 200-row harvesting round checkpoint 4/4; source/date/brand key screened; not marker-split.,SRC_BATCH_V_012,candidate,Taiwan,Nini and Blue records 鹿港阿道蚵仔煎 food-blog founding article with 蚵仔煎;小吃 in Changhua food context.,蚵仔煎;小吃,彰化;臺灣,unknown,,https://niniandblue.com/blog/post/lukang-ado,ad8e8591e2f7511e,BATCH_V_012,1,1.0000,0.0000,1,鹿港阿道蚵仔煎 food-blog founding article,tertiary,0.4000,blog/review/social retrospective source,0.7600,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context,1960,0.0000
SRC_KHHSHOP_1961_SANLUN,1961,,1946-1987_taiwan_side_formation,三輪的店,Kaohsiung,,Taiwan-side,official_tourism_profile,Kaohsiung Travel,https://khh.travel/zh-tw/shop/gourmet/1330/,shop_profile,1961 Kaohsiung Sanlun old street-food shop profile,medium,Official Kaohsiung shop profile; exact founding year and traditional street-food format.,SRC_KHHSHOP_1961_SANLUN,probable,Taiwan-side,三輪的店創立於1961年，創辦人最初以三輪車在街邊販售，至成為簡樸小店，一直是在地人的下午茶熱點。,炭烤手工香腸;糯米腸,高雄,,,https://khh.travel/zh-tw/shop/gourmet/1330/,,SRC_KHHSHOP_1961_SANLUN,1,,,,,,,,0.5600,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context,1960,0.0000
MERGED_4f2ead603a156a,1965,1965-01-01,1946-1987_taiwan_side_formation,阿星鹹粥,Tainan,Taiwan,Taiwan-side,food_media_retrospective,Yahoo / IRene Travel and Living,https://autos.yahoo.com.tw/1965-%E5%B9%B4%E5%89%B5%E5%A7%8B%E5%9C%A8%E5%9C%B0%E8%80%81%E5%BA%97%E3%80%8C%E9%98%BF%E6%98%9F%E9%B9%B9%E7%B2%A5%E3%80%8D%E9%AD%9A%E7%B2%A5%E8%B1%90%E5%8E%9A%E9%AE%AE%E7%BE%8E%EF%BC%8C%E6%90%AD%E9%85%8D%E8%82%89%E7%87%A5%E6%B2%B9%E6%A2%9D%E6%98%AF%E5%8F%B0%E5%8D%97%E6%9C%80%E6%A3%92%E6%97%A9%E9%A4%90%EF%BC%81-055001246.html,old_shop_origin|rouzao_breakfast_semantics,1965 Tainan Axing salty congee founded in Zhongxi district Minzu Road breakfast shop sold zongzi and rouzao rice || 1965 Tainan breakfast old marinade poured over white rice Tainan flavor rouzao rice salty congee and oil sticks,medium,Retrospective article gives founding year and explicitly lists rouzao rice as part of shop menu ecology. || Same source; second attestation captures Tainan breakfast semantic ecology rather than a separate founding event.,TW_TN_AXING_1965_ORIGIN,probable,Taiwan-side,Article says Axing salty congee was founded in 1965 on Minzu Road and sold zongzi and rouzao rice in addition to salty congee. || Article describes an old marinade poured over rice as Tainan-flavored rouzao rice and links it to salty congee/oil-stick breakfast practice.,肉燥飯,台南早餐小吃;台南味,,,https://autos.yahoo.com.tw/1965-%E5%B9%B4%E5%89%B5%E5%A7%8B%E5%9C%A8%E5%9C%B0%E8%80%81%E5%BA%97%E3%80%8C%E9%98%BF%E6%98%9F%E9%B9%B9%E7%B2%A5%E3%80%8D%E9%AD%9A%E7%B2%A5%E8%B1%90%E5%8E%9A%E9%AE%AE%E7%BE%8E%EF%BC%8C%E6%90%AD%E9%85%8D%E8%82%89%E7%87%A5%E6%B2%B9%E6%A2%9D%E6%98%AF%E5%8F%B0%E5%8D%97%E6%9C%80%E6%A3%92%E6%97%A9%E9%A4%90%EF%BC%81-055001246.html,465f3df9076c910f,TW_TN_1965_001;TW_TN_1965_002,2,1.0000,0.0000,1,阿星鹹粥,tertiary,0.4000,blog/review/social retrospective source,0.7600,1.0000,0.7600,1.0000,target_positive,,1965,1.0000
MERGED_f3f0ad3a7c3188,1965,1965-01-01,1946-1987_taiwan_side_formation,永通虱目魚,Tainan,Taiwan,Taiwan-side,food_blog_retrospective,巧莉的世界流浪筆記,https://ciaoz.tw/yungtung-milkfish/,old_shop_menu_corroboration,1965 Tainan Xuejia Yongtong milkfish shop ROC year 54 opening rouzao rice low price with milkfish soup,medium,Separate corroborating source for Yongtong; useful because it gives ROC year 54 opening and describes rouzao rice as a cheap everyday pairing with milkfish dishes.,TW_TN_YONGTONG_1965_CIAOZ,probable,Taiwan-side,Source says Yongtong opened in ROC year 54 and describes a low-priced rouzao rice bowl eaten with milkfish dishes.,肉燥飯,台南學甲虱目魚早餐,,,https://ciaoz.tw/yungtung-milkfish/,5fadc0a33a7a2897,TW_TN_1965_006,1,1.0000,0.0000,1,永通虱目魚,tertiary,0.4000,blog/review/social retrospective source,0.7600,1.0000,0.7600,1.0000,target_positive,,1965,1.0000
MERGED_44dfedd421b9a7,1965,1965-01-01,1946-1987_taiwan_side_formation,周氏蝦捲,Tainan,Taiwan,Taiwan-side,travel_food_retrospective,Journey.tw,https://journey.tw/chous/,snack_shop_origin,1965 Tainan Anping Zhou shrimp roll originated as banquet chef snack shop fish floss rouzao rice in old street food ecology,medium,Not a rouzao-rice specialist; retained as Tainan snack-ecology comparator because source links 1965 origin with fish-floss rouzao rice menu practice.,TW_TN_ZHOU_1965,probable,Taiwan-side,Source says Zhou shrimp roll originated in 1965 and describes fish-floss rouzao rice as part of the shop's old-street food ecology.,魚鬆肉燥飯,台南安平小吃,,,https://journey.tw/chous/,e039504799293379,TW_TN_1965_003,1,1.0000,0.0000,1,周氏蝦捲,tertiary,0.4000,blog/review/social retrospective source,0.7600,1.0000,0.7600,1.0000,target_positive,,1965,1.0000
BATCH_V_010,1965,1965-01-01,1946-1987_taiwan_side_formation,永通虱目魚粥 food-blog founding article,Tainan,Taiwan,Taiwan-side,food_blog,MimiHan,https://mimihan.tw/yongtong-milkfish/,food_history_article,MimiHan records 永通虱目魚粥 food-blog founding article with 虱目魚粥;肉燥飯 in Tainan food context.,low,Food blog and relative age Fifty-record top-up batch V; 200-row harvesting round checkpoint 4/4; source/date/brand key screened; not marker-split.,SRC_BATCH_V_010,candidate,Taiwan,MimiHan records 永通虱目魚粥 food-blog founding article with 虱目魚粥;肉燥飯 in Tainan food context.,虱目魚粥;肉燥飯,台南;臺灣,unknown,,https://mimihan.tw/yongtong-milkfish/,f2c30395a6a938ba,BATCH_V_010,1,1.0000,0.0000,1,永通虱目魚粥 food-blog founding article,tertiary,0.4000,blog/review/social retrospective source,0.7600,1.0000,0.7600,1.0000,target_positive,,1965,1.0000
MERGED_7c8df2ef09007f,1965,,1946-1987_taiwan_side_formation,李海魯肉飯 / 聰明担仔麵,Taichung,Taiwan,Taiwan-side,municipal_media,Taichung Good Living / UDN paper,https://paper.udn.com/udnpaper/POD0004/306283/web/,market_food_fame,Taiwan Taichung Second Market Lee Hai lu rou fan Congming danzai noodles lu rou fan became famous in the 1960s,medium,Approximate year assigned to decade-level source; keep as decade-coded rather than exact annual evidence.,TW_TAICHUNG_1960S,probable,Taiwan-side,Taichung source says Lee Hai lu rou fan and Congming danzai noodles made lu rou fan a Second Market signature in the 1960s.,魯肉飯,台中第二市場小吃,,,https://paper.udn.com/udnpaper/POD0004/306283/web/,3b2297389981db62,TW_1960S_001,1,1.0000,0.0000,1,李海魯肉飯 / 聰明担仔麵,secondary,0.7000,official/media curated narrative source,0.9100,1.0000,0.9100,1.0000,target_positive,,1965,1.0000
MERGED_0d75c28cd73d5e,1965,1965-01-01,1946-1987_taiwan_side_formation,永通虱目魚粥,Tainan,Taiwan,Taiwan-side,food_blog_retrospective,派大熊與海綿羊,https://pbear.tw/%E6%B0%B8%E9%80%9A%E8%99%B1%E7%9B%AE%E9%AD%9A%E7%B2%A5/,old_shop_menu_ecology,1965 Tainan Xuejia Yongtong milkfish congee founded ROC year 54 local daily fish soup with rouzao rice,medium,Retrospective blog source; useful for Tainan fish-soup/rouzao-rice everyday pairing but founding line is partly title/snippet-derived and should be corroborated.,TW_TN_YONGTONG_1965,candidate,Taiwan-side,Source page title identifies Yongtong as a ROC year 54 old shop and the article records ordering rouzao rice as part of the milkfish-congee meal ecology.,肉燥飯,台南學甲小吃,,,https://pbear.tw/%E6%B0%B8%E9%80%9A%E8%99%B1%E7%9B%AE%E9%AD%9A%E7%B2%A5/,78bd9f7e92117237,TW_TN_1965_004,1,0.7059,0.2941,2,永通虱目魚粥,tertiary,0.4000,blog/review/social retrospective source,0.5541,1.0000,0.5541,1.0000,target_positive,,1965,1.0000
MERGED_9653a4f69b96b7,1965,1965-01-01,1946-1987_taiwan_side_formation,無名土魠魚粥菜粽肉粽,Tainan,Taiwan,Taiwan-side,food_blog_retrospective,SayTainan,https://saytainan.com/2023/03/17/nonmilkfish/,old_shop_menu_ecology,1965 Tainan Jinhua Road unnamed Spanish mackerel congee breakfast shop opened in 1965 menu categories include congee soup rouzao rice and zongzi,medium,Public food article gives exact 1965 opening and directly lists rouzao rice as a menu category; needs municipal or registration corroboration.,TW_TN_NONMILKFISH_1965,probable,Taiwan-side,SayTainan article says the Jinhua Road unnamed Spanish mackerel congee shop opened in 1965 and lists rouzao rice among the menu categories.,肉燥飯,台南早餐小吃,,,https://saytainan.com/2023/03/17/nonmilkfish/,8b3f1c6232fcde4f,TW_TN_1965_005,1,1.0000,0.0000,1,無名土魠魚粥菜粽肉粽,tertiary,0.4000,blog/review/social retrospective source,0.7600,1.0000,0.7600,1.0000,target_positive,,1965,1.0000
MERGED_fa05e18af8bd1d,1965,1965-01-01,1946-1987_taiwan_side_formation,永通虱目魚粥,Tainan,Taiwan,Taiwan-side,food_travel_blog,Travel Chia,https://travelchia.com/yong-tong-milkfish/,side_menu_marker,1965 Tainan Xuejia milkfish congee old shop rouzao rice side menu local breakfast,medium,Food-travel source gives exact founding year and rouzao rice menu marker; needs stronger corroboration.,TW_YONGTONG_1965,probable,Taiwan-side,Travel Chia says Yongtong milkfish congee was founded in 1965 and records rouzao rice as part of the ordering routine.,肉燥飯,台南學甲小吃,,,https://travelchia.com/yong-tong-milkfish/,0731be9cb7ae1bbd,TW_1965_001,1,0.7059,0.2941,2,永通虱目魚粥,tertiary,0.4000,blog/review/social retrospective source,0.5541,1.0000,0.5541,1.0000,target_positive,,1965,1.0000
MERGED_33712c553ce1b6,1966,1966-01-01,1946-1987_taiwan_side_formation,鳳山中華街觀光夜市,Kaohsiung,Taiwan,Taiwan-side,local_storymap,高雄中華街美食地圖,https://storymaps.arcgis.com/stories/7072478a14604397bcd72398058fb080,market_food_ecology,1966 Kaohsiung Fengshan Zhonghua Street stalls gathered from ROC year 55 to 1970s with chicken rice sweets potstickers rouzao rice,medium,Market-ecology record rather than single shop; useful for Kaohsiung spatial coverage and street-food setting.,TW_KHH_ZHONGHUA_ST_1966,probable,Taiwan-side,Storymap says Zhonghua Street gathered mobile vendors from ROC year 55 through the 1970s and lists chicken rice desserts potstickers rouzao rice and other local foods.,肉燥飯,高雄鳳山夜市小吃,,,https://storymaps.arcgis.com/stories/7072478a14604397bcd72398058fb080,a0e66b23306bfee9,TW_KHH_1966_001,1,1.0000,0.0000,1,鳳山中華街觀光夜市,secondary,0.7000,default secondary classification,0.9100,1.0000,0.9100,1.0000,target_positive,,1965,1.0000
MERGED_9b2a0606935bec,1967,1967-01-01,1946-1987_taiwan_side_formation,阿義魯肉飯,Taipei,Taiwan,Taiwan-side,food_media_retrospective,UpToGo,https://uptogo.com.tw/%E7%BE%8E%E9%A3%9F/%E9%A3%9F%E5%93%81/%E4%B8%BB%E9%A3%9F/%E9%98%BF%E7%BE%A9%E9%AD%AF%E8%82%89%E9%A3%AF/,old_shop_origin_and_migration,1967 Taipei Wanhua Huaxi Street Ayi lu rou fan founder from Tainan southern taste entered Monga,medium,Retrospective source explicitly links a 1967 Taipei lu rou fan shop to a Tainan-born operator and southern flavor; useful for intra-island geo-semantic movement.,TW_TPE_AYI_1967,probable,Taiwan-side,Source says Ayi lu rou fan was founded in 1967 by a Tainan-born operator who brought southern flavor into Monga/Huaxi Street.,魯肉飯,台南味進入艋舺,,,https://uptogo.com.tw/%E7%BE%8E%E9%A3%9F/%E9%A3%9F%E5%93%81/%E4%B8%BB%E9%A3%9F/%E9%98%BF%E7%BE%A9%E9%AD%AF%E8%82%89%E9%A3%AF/,71ec3b6407bd9994,TW_TPE_1967_001,1,1.0000,0.0000,2,阿義魯肉飯,tertiary,0.4000,blog/review/social retrospective source,0.7600,1.0000,0.7600,1.0000,target_positive,,1965,1.0000
MERGED_3106294cf708b3,1967,,1946-1987_taiwan_side_formation,南豐魯肉飯,Kaohsiung,Taiwan,Taiwan-side,newspaper_food_feature,中國時報,https://www.chinatimes.com/amp/realtimenews/20171217000507-263201,old_shop_and_naming_semantics,1967 approximate Kaohsiung Ziqiang night market Nanfeng lu rou rice 50 years southern naming distinction rouzao rice minced pork versus lu rou rice pork belly,high,Year inferred from 2017 newspaper feature saying 50 years; strong for southern naming distinction but still approximate for founding date.,TW_KHH_NANFENG_1967_CTIMES,probable,Taiwan-side,China Times feature describes Nanfeng as a 50-year Kaohsiung old shop and explains southern usage where rouzao rice means minced braised pork while lu rou rice means a larger braised pork piece.,魯肉飯;肉燥飯,高雄南部命名差異,,,https://www.chinatimes.com/amp/realtimenews/20171217000507-263201,ea1b2642bbe0935f,TW_KHH_1967_002,1,1.0000,0.0000,1,南豐魯肉飯,primary,1.0000,dated archive/newspaper/registry-like source,1.0600,1.0000,1.0600,1.0000,target_positive,,1965,1.0000
MERGED_b26064f3c089c1,1968,1968-01-01,1946-1987_taiwan_side_formation,上富小吃店,Tainan,Taiwan,Taiwan-side,local_food_media,台南美食地圖,https://foodintainan.com.tw/uprichdishes/,rice_lunch_comparator,1968 Tainan Shangfu eatery moved during old East Gate Circle redevelopment rice lunch with meat juice and old-shop food cluster near Guorong rouzao rice,medium,Comparator for Tainan rice-lunch and meat-juice ecology rather than a specialist rouzao-rice shop.,TW_TN_SHANGFU_1968,probable,Taiwan-side,Source says the first-generation owner moved during the ROC year 57 East Gate Circle redevelopment and the shop serves rice dishes with meat juice in the same food cluster as Guorong rouzao rice.,肉汁飯,台南庶民飯食,,,https://foodintainan.com.tw/uprichdishes/,74c81623a45f8baf,TW_TN_1968_001,1,1.0000,0.0000,1,上富小吃店,secondary,0.7000,official/media curated narrative source,0.9100,1.0000,0.9100,1.0000,target_positive,,1965,1.0000
MERGED_bc5dbbbf1caf95,1968,,1946-1987_taiwan_side_formation,郭家肉燥飯,Kaohsiung,Taiwan,Taiwan-side,food_media_retrospective,WalkerLand / 敦小蓮,https://www.walkerland.com.tw/article/view/192037,old_shop_origin_candidate,1968 approximate Kaohsiung Guo family rouzao rice Jintian Road old shop fifty years history rouzao rice fish soup neighborhood breakfast lunch ecology,medium,Year inferred from 2018 source stating 50 years of history; retain as candidate until exact founding source is found.,TW_KHH_GUOJIA_1968,candidate,Taiwan-side,WalkerLand source says Guo family rouzao rice on Jintian Road had fifty years of history by 2018 and describes rouzao rice with fish soup and neighborhood meal ecology.,肉燥飯,高雄錦田路小吃,,,https://www.walkerland.com.tw/article/view/192037,9046dbd223016fe2,TW_KHH_1968_001,1,0.7027,0.2973,2,郭家肉燥飯,tertiary,0.4000,blog/review/social retrospective source,0.5519,1.0000,0.5519,1.0000,target_positive,,1965,1.0000
MERGED_397840e97840a9,1969,1969-01-01,1946-1987_taiwan_side_formation,鳳山鹹米苔目,Kaohsiung,Taiwan,Taiwan-side,food_media_retrospective,饗食客棧,https://i17fun.tw/fengshan-salty-rice-moss/,old_shop_menu_ecology,1969 Kaohsiung Fengshan salty rice moss founded ROC year 58 old shop meat sauce rice menu,medium,Not rice-specialist origin evidence; useful for Fengshan first-market old-shop ecology because source gives founding year and distinct rouzao rice menu section.,TW_KHH_FENGSHAN_MITAI_1969,probable,Taiwan-side,Source says Fengshan salty rice moss was founded in ROC year 58 and its menu/food sections include rouzao rice with braised meat sauce over white rice.,肉燥飯,高雄鳳山市場小吃,,,https://i17fun.tw/fengshan-salty-rice-moss/,a58503bd5e93f675,TW_KHH_1969_003,1,1.0000,0.0000,1,鳳山鹹米苔目,tertiary,0.4000,blog/review/social retrospective source,0.7600,1.0000,0.7600,1.0000,target_positive,,1965,1.0000
MERGED_74b1eb0f451587,1969,1969-01-01,1946-1987_taiwan_side_formation,老店柏弘肉燥,Kaohsiung,Taiwan,Taiwan-side,municipal_tourism,Kaohsiung Travel old taste zone,https://khh.travel/zh-tw/event/news/4784/,second_generation_marker,Kaohsiung Bohong rouzao rice old shop upgraded to Hongji rouzao rice traditional snacks rouzao rice leg pork rice modern style,medium,Does not resolve founding-year conflict but supports Bohong as old rouzao-rice parent brand behind Hongji.,TW_KHH_BOHONG_HONGJI,probable,Taiwan-side,Kaohsiung old-taste page describes Hongji as a modern second-generation shop upgraded from old Bohong rouzao rice.,肉燥飯,高雄左營小吃,,,https://khh.travel/zh-tw/event/news/4784/,e8e95dee982db6cd,TW_KHH_1969_002,1,0.8621,0.1379,2,老店柏弘肉燥,secondary,0.7000,official/media curated narrative source,0.8135,1.0000,0.8135,1.0000,target_positive,,1965,1.0000
MERGED_1a445676570659,1969,1969-01-01,1946-1987_taiwan_side_formation,柏弘肉燥,Kaohsiung,Taiwan,Taiwan-side,official_tourism_profile,高雄旅遊網,https://khh.travel/zh-tw/shop/gourmet/778/,dated_source_event|menu_or_dish_marker|service_or_store_format|urban_memory_or_geography,1969 柏弘肉燥 dated public source event anchors the food sign 肉燥飯 高雄肉燥 || 1969 柏弘肉燥 dish wording binds local food item to Taiwaneseness corpus 肉燥飯 高雄肉燥 || 1969 柏弘肉燥 store service format records circulation context 肉燥飯 高雄肉燥 || 1969 柏弘肉燥 urban memory and place geography support historical binding 肉燥飯 高雄肉燥,medium,Large source-diverse top-up from manually reviewed public source event; duplicate source-key checked before append.,SRC_BULK_O_011_A,probable,Taiwan-side,Bohong rouzao originated in 1969 and passed from first to third generation as Kaohsiung rouzao rice memory,肉燥飯,高雄肉燥,,,https://khh.travel/zh-tw/shop/gourmet/778/,6533bc150e28d0be,BULK_O_011_A;BULK_O_011_B;BULK_O_011_C;BULK_O_011_D,4,0.7600,0.2400,2,柏弘肉燥,secondary,0.7000,official/media curated narrative source,0.7420,1.0000,0.7420,1.0000,target_positive,,1965,1.0000
MERGED_26fa513e6ff247,1969,1969-01-01,1946-1987_taiwan_side_formation,郭家肉燥飯,Kaohsiung,Taiwan,Taiwan-side,food_blog_retrospective,披著虎皮的貓,https://rainieis.tw/2017-08-29-307/,old_shop_origin_corroboration,1969 Kaohsiung Guo family rouzao rice Jintian Road old shop southern household rouzao chicken rice menu,medium,Improves existing approximate Guo-family candidate with a separate source that gives exact 1969 founding.,TW_KHH_GUOJIA_1969_RAINIE,probable,Taiwan-side,Source says Guo family rouzao rice on Jintian Road was founded in 1969 and is a Kaohsiung old shop remembered by local diners.,肉燥飯,高雄錦田路小吃,,,https://rainieis.tw/2017-08-29-307/,557d8837017e6004,TW_KHH_1969_004,1,0.7027,0.2973,2,郭家肉燥飯,tertiary,0.4000,blog/review/social retrospective source,0.5519,1.0000,0.5519,1.0000,target_positive,,1965,1.0000
BATCH_R_011,1969,1969-01-01,1946-1987_taiwan_side_formation,弘記肉燥飯舖 as 柏弘二代店,Kaohsiung,Taiwan,Taiwan-side,public_web_profile,The Diner News,https://thedinernews.com/hung-chi-rice-shop/,source_artifact_profile,1969年創立的柏弘肉燥是高雄經典；弘記肉燥飯舖邀請柏弘肉燥第三代接班人打造二代店。,medium,Fifty-record top-up batch R; generated from 60-candidate source-artifact pool; existing source/date/brand keys skipped; not marker-split.,SRC_BATCH_R_011,probable,Taiwan-side,1969年創立的柏弘肉燥是高雄經典；弘記肉燥飯舖邀請柏弘肉燥第三代接班人打造二代店。,肉燥飯,Taiwan,,,https://thedinernews.com/hung-chi-rice-shop/,0a8262954098b705,BATCH_R_011,1,1.0000,0.0000,1,弘記肉燥飯舖 as 柏弘二代店,secondary,0.7000,default secondary classification,0.9100,1.0000,0.9100,1.0000,target_positive,,1965,1.0000
MERGED_8b089228e44764,1969,1969-01-01,1946-1987_taiwan_side_formation,柏弘肉燥,Kaohsiung,Taiwan,Taiwan-side,business_interview,iCHEF x 小日子,https://www.forward.ichefpos.com/hung-chi-rice-shop,rouzao_rice_brand_origin,1969 Kaohsiung Bohong rouzao founded rouzao rice classic local taste inherited to third generation,medium,Business interview with POS vendor; useful but should be corroborated by local press or registration data.,TW_BOHONG_1969,probable,Taiwan-side,Interview says Bohong rouzao was founded in 1969 and became a classic Kaohsiung rouzao-rice taste.,肉燥飯,高雄地方小吃,,,https://www.forward.ichefpos.com/hung-chi-rice-shop,afe9137b1a8e4909,TW_1969_001,1,0.7600,0.2400,2,柏弘肉燥,secondary,0.7000,default secondary classification,0.7420,1.0000,0.7420,1.0000,target_positive,,1965,1.0000
BATCH_U_003,1969,1969-01-01,1946-1987_taiwan_side_formation,味新餅舖 official founding page,Tainan,Taiwan,Taiwan-side,official_tourism_profile,Tainan Tourism,https://www.twtainan.net/zh-tw/shop/consume/1962/,official_shop_profile,Tainan Tourism profile states Weixin bakery was founded in 1969 and sells lu-rou bean-paste pastry and traditional cakes.,medium,Official tourism profile with exact founding year. Fifty-record top-up batch U; 200-row harvesting round checkpoint 3/4; source/date/brand key screened; not marker-split.,SRC_BATCH_U_003,probable,Taiwan,Tainan Tourism profile states Weixin bakery was founded in 1969 and sells lu-rou bean-paste pastry and traditional cakes.,魯肉豆沙;冬瓜肉餅,台南;臺灣,unknown,,https://www.twtainan.net/zh-tw/shop/consume/1962/,e966579df14b2dd2,BATCH_U_003,1,1.0000,0.0000,1,味新餅舖 official founding page,secondary,0.7000,official/media curated narrative source,0.9100,1.0000,0.9100,1.0000,target_positive,,1965,1.0000
BATCH_V_007,1965,1965-01-01,1946-1987_taiwan_side_formation,可利亞餐廳 Kaohsiung old-flavor page,Kaohsiung,Taiwan,Taiwan-side,official_event_page,Kaohsiung Travel,https://khh.travel/zh-tw/event/news/4784/,official_old_flavor_profile,Kaohsiung Travel records 可利亞餐廳 Kaohsiung old-flavor page with 烤肉;火鍋 in Kaohsiung food context.,medium,Official page but decade date Fifty-record top-up batch V; 200-row harvesting round checkpoint 4/4; source/date/brand key screened; not marker-split.,SRC_BATCH_V_007,candidate,Taiwan,Kaohsiung Travel records 可利亞餐廳 Kaohsiung old-flavor page with 烤肉;火鍋 in Kaohsiung food context.,烤肉;火鍋,高雄;臺灣,unknown,,https://khh.travel/zh-tw/event/news/4784/,d105f800815d5263,BATCH_V_007,1,1.0000,0.0000,1,可利亞餐廳 Kaohsiung old-flavor page,secondary,0.7000,official/media curated narrative source,0.9100,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context,1965,0.0000
BATCH_V_009,1965,1965-01-01,1946-1987_taiwan_side_formation,阿星鹹粥 food-blog founding article,Tainan,Taiwan,Taiwan-side,food_blog,MimiHan,https://mimihan.tw/tainan-porridge/,food_history_article,MimiHan records 阿星鹹粥 food-blog founding article with 鹹粥;虱目魚 in Tainan food context.,low,Food blog and decade date Fifty-record top-up batch V; 200-row harvesting round checkpoint 4/4; source/date/brand key screened; not marker-split.,SRC_BATCH_V_009,candidate,Taiwan,MimiHan records 阿星鹹粥 food-blog founding article with 鹹粥;虱目魚 in Tainan food context.,鹹粥;虱目魚,台南;臺灣,unknown,,https://mimihan.tw/tainan-porridge/,28ab651336d8e3b4,BATCH_V_009,1,1.0000,0.0000,1,阿星鹹粥 food-blog founding article,tertiary,0.4000,blog/review/social retrospective source,0.7600,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context,1965,0.0000
BATCH_V_005,1965,1965-01-01,1946-1987_taiwan_side_formation,阿蘭古早味 Kaohsiung old-flavor page,Kaohsiung,Taiwan,Taiwan-side,official_event_page,Kaohsiung Travel,https://khh.travel/zh-tw/event/news/4784/,official_old_flavor_profile,Kaohsiung Travel records 阿蘭古早味 Kaohsiung old-flavor page with 古早味小吃;飯食 in Kaohsiung food context.,medium,Official page but relative age Fifty-record top-up batch V; 200-row harvesting round checkpoint 4/4; source/date/brand key screened; not marker-split.,SRC_BATCH_V_005,candidate,Taiwan,Kaohsiung Travel records 阿蘭古早味 Kaohsiung old-flavor page with 古早味小吃;飯食 in Kaohsiung food context.,古早味小吃;飯食,高雄;臺灣,unknown,,https://khh.travel/zh-tw/event/news/4784/,b2536dab947104a2,BATCH_V_005,1,1.0000,0.0000,1,阿蘭古早味 Kaohsiung old-flavor page,secondary,0.7000,official/media curated narrative source,0.9100,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context,1965,0.0000
MERGED_999595f3362e38,1970,1970-01-01,1946-1987_taiwan_side_formation,鼎泰豐,Taipei,Taiwan,Taiwan-side,restaurant_history_secondary,Hobble Creek / Din Tai Fung sightings,https://hobblecreek.us/blog/entry/din-tai-fung-sightings,restaurant_conversion,Taipei Xinyi Road Din Tai Fung oil shop converted half shop to xiaolongbao around 1970 Taiwanese restaurant history,medium,Not lu rou fan-specific; useful only as Taiwan-side restaurant commercialization comparator.,TW_DTF_1970,probable,Taiwan-side,Secondary account says Din Tai Fung converted part of its oil shop to selling xiaolongbao around 1970.,小籠包,台灣餐飲品牌,,,https://hobblecreek.us/blog/entry/din-tai-fung-sightings,cbe1423e405e5556,TW_1970_002,1,0.7308,0.2692,2,鼎泰豐,tertiary,0.4000,blog/review/social retrospective source,0.5716,1.0000,0.5716,1.0000,target_positive,,1970,1.0000
