search_id,source_id,query_terms,date_start,date_end,filters,result_count,earliest_hit_date,latest_hit_date,sample_hit_ids,search_url_or_command,notes
MANUAL_000474,ChinaTimes,肉臊飯,1957-01-01,1957-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E8%82%89%E8%87%8A%E9%A3%AF&year=1957,manual restricted-archive search queue
MANUAL_000475,ChinaTimes,肉臊飯,1958-01-01,1958-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E8%82%89%E8%87%8A%E9%A3%AF&year=1958,manual restricted-archive search queue
MANUAL_000476,ChinaTimes,肉臊飯,1959-01-01,1959-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E8%82%89%E8%87%8A%E9%A3%AF&year=1959,manual restricted-archive search queue
MANUAL_000477,ChinaTimes,肉臊飯,1960-01-01,1960-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E8%82%89%E8%87%8A%E9%A3%AF&year=1960,manual restricted-archive search queue
MANUAL_000478,ChinaTimes,肉臊飯,1961-01-01,1961-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E8%82%89%E8%87%8A%E9%A3%AF&year=1961,manual restricted-archive search queue
MANUAL_000479,ChinaTimes,肉臊飯,1962-01-01,1962-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E8%82%89%E8%87%8A%E9%A3%AF&year=1962,manual restricted-archive search queue
MANUAL_000480,ChinaTimes,肉臊飯,1963-01-01,1963-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E8%82%89%E8%87%8A%E9%A3%AF&year=1963,manual restricted-archive search queue
MANUAL_000481,ChinaTimes,肉臊飯,1964-01-01,1964-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E8%82%89%E8%87%8A%E9%A3%AF&year=1964,manual restricted-archive search queue
MANUAL_000482,ChinaTimes,肉臊飯,1965-01-01,1965-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E8%82%89%E8%87%8A%E9%A3%AF&year=1965,manual restricted-archive search queue
MANUAL_000483,ChinaTimes,肉臊飯,1966-01-01,1966-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E8%82%89%E8%87%8A%E9%A3%AF&year=1966,manual restricted-archive search queue
MANUAL_000484,ChinaTimes,肉臊飯,1967-01-01,1967-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E8%82%89%E8%87%8A%E9%A3%AF&year=1967,manual restricted-archive search queue
MANUAL_000485,ChinaTimes,肉臊飯,1968-01-01,1968-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E8%82%89%E8%87%8A%E9%A3%AF&year=1968,manual restricted-archive search queue
MANUAL_000486,ChinaTimes,肉臊飯,1969-01-01,1969-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E8%82%89%E8%87%8A%E9%A3%AF&year=1969,manual restricted-archive search queue
MANUAL_000487,ChinaTimes,肉臊飯,1970-01-01,1970-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E8%82%89%E8%87%8A%E9%A3%AF&year=1970,manual restricted-archive search queue
MANUAL_000488,ChinaTimes,肉臊飯,1971-01-01,1971-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E8%82%89%E8%87%8A%E9%A3%AF&year=1971,manual restricted-archive search queue
MANUAL_000489,ChinaTimes,肉臊飯,1972-01-01,1972-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E8%82%89%E8%87%8A%E9%A3%AF&year=1972,manual restricted-archive search queue
MANUAL_000490,ChinaTimes,肉臊飯,1973-01-01,1973-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E8%82%89%E8%87%8A%E9%A3%AF&year=1973,manual restricted-archive search queue
MANUAL_000491,ChinaTimes,肉臊飯,1974-01-01,1974-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E8%82%89%E8%87%8A%E9%A3%AF&year=1974,manual restricted-archive search queue
MANUAL_000492,ChinaTimes,肉臊飯,1975-01-01,1975-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E8%82%89%E8%87%8A%E9%A3%AF&year=1975,manual restricted-archive search queue
MANUAL_000493,ChinaTimes,肉臊飯,1976-01-01,1976-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E8%82%89%E8%87%8A%E9%A3%AF&year=1976,manual restricted-archive search queue
MANUAL_000494,ChinaTimes,肉臊飯,1977-01-01,1977-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E8%82%89%E8%87%8A%E9%A3%AF&year=1977,manual restricted-archive search queue
MANUAL_000495,ChinaTimes,肉臊飯,1978-01-01,1978-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E8%82%89%E8%87%8A%E9%A3%AF&year=1978,manual restricted-archive search queue
MANUAL_000496,ChinaTimes,肉臊飯,1979-01-01,1979-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E8%82%89%E8%87%8A%E9%A3%AF&year=1979,manual restricted-archive search queue
MANUAL_000497,ChinaTimes,肉臊飯,1980-01-01,1980-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E8%82%89%E8%87%8A%E9%A3%AF&year=1980,manual restricted-archive search queue
MANUAL_000498,ChinaTimes,肉臊飯,1981-01-01,1981-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E8%82%89%E8%87%8A%E9%A3%AF&year=1981,manual restricted-archive search queue
MANUAL_000499,ChinaTimes,肉臊飯,1982-01-01,1982-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E8%82%89%E8%87%8A%E9%A3%AF&year=1982,manual restricted-archive search queue
MANUAL_000500,ChinaTimes,肉臊飯,1983-01-01,1983-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E8%82%89%E8%87%8A%E9%A3%AF&year=1983,manual restricted-archive search queue
MANUAL_000501,ChinaTimes,肉臊飯,1984-01-01,1984-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E8%82%89%E8%87%8A%E9%A3%AF&year=1984,manual restricted-archive search queue
MANUAL_000502,ChinaTimes,肉臊飯,1985-01-01,1985-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E8%82%89%E8%87%8A%E9%A3%AF&year=1985,manual restricted-archive search queue
MANUAL_000503,ChinaTimes,肉臊飯,1986-01-01,1986-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E8%82%89%E8%87%8A%E9%A3%AF&year=1986,manual restricted-archive search queue
MANUAL_000504,ChinaTimes,肉臊飯,1987-01-01,1987-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E8%82%89%E8%87%8A%E9%A3%AF&year=1987,manual restricted-archive search queue
MANUAL_000505,ChinaTimes,台菜,1946-01-01,1946-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E5%8F%B0%E8%8F%9C&year=1946,manual restricted-archive search queue
MANUAL_000506,ChinaTimes,台菜,1947-01-01,1947-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E5%8F%B0%E8%8F%9C&year=1947,manual restricted-archive search queue
MANUAL_000507,ChinaTimes,台菜,1948-01-01,1948-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E5%8F%B0%E8%8F%9C&year=1948,manual restricted-archive search queue
MANUAL_000508,ChinaTimes,台菜,1949-01-01,1949-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E5%8F%B0%E8%8F%9C&year=1949,manual restricted-archive search queue
MANUAL_000509,ChinaTimes,台菜,1950-01-01,1950-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E5%8F%B0%E8%8F%9C&year=1950,manual restricted-archive search queue
MANUAL_000510,ChinaTimes,台菜,1951-01-01,1951-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E5%8F%B0%E8%8F%9C&year=1951,manual restricted-archive search queue
MANUAL_000511,ChinaTimes,台菜,1952-01-01,1952-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E5%8F%B0%E8%8F%9C&year=1952,manual restricted-archive search queue
MANUAL_000512,ChinaTimes,台菜,1953-01-01,1953-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E5%8F%B0%E8%8F%9C&year=1953,manual restricted-archive search queue
MANUAL_000513,ChinaTimes,台菜,1954-01-01,1954-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E5%8F%B0%E8%8F%9C&year=1954,manual restricted-archive search queue
MANUAL_000514,ChinaTimes,台菜,1955-01-01,1955-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E5%8F%B0%E8%8F%9C&year=1955,manual restricted-archive search queue
MANUAL_000515,ChinaTimes,台菜,1956-01-01,1956-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E5%8F%B0%E8%8F%9C&year=1956,manual restricted-archive search queue
MANUAL_000516,ChinaTimes,台菜,1957-01-01,1957-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E5%8F%B0%E8%8F%9C&year=1957,manual restricted-archive search queue
MANUAL_000517,ChinaTimes,台菜,1958-01-01,1958-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E5%8F%B0%E8%8F%9C&year=1958,manual restricted-archive search queue
MANUAL_000518,ChinaTimes,台菜,1959-01-01,1959-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E5%8F%B0%E8%8F%9C&year=1959,manual restricted-archive search queue
MANUAL_000519,ChinaTimes,台菜,1960-01-01,1960-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E5%8F%B0%E8%8F%9C&year=1960,manual restricted-archive search queue
MANUAL_000520,ChinaTimes,台菜,1961-01-01,1961-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E5%8F%B0%E8%8F%9C&year=1961,manual restricted-archive search queue
MANUAL_000521,ChinaTimes,台菜,1962-01-01,1962-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E5%8F%B0%E8%8F%9C&year=1962,manual restricted-archive search queue
MANUAL_000522,ChinaTimes,台菜,1963-01-01,1963-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E5%8F%B0%E8%8F%9C&year=1963,manual restricted-archive search queue
MANUAL_000523,ChinaTimes,台菜,1964-01-01,1964-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E5%8F%B0%E8%8F%9C&year=1964,manual restricted-archive search queue
MANUAL_000524,ChinaTimes,台菜,1965-01-01,1965-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E5%8F%B0%E8%8F%9C&year=1965,manual restricted-archive search queue
MANUAL_000525,ChinaTimes,台菜,1966-01-01,1966-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E5%8F%B0%E8%8F%9C&year=1966,manual restricted-archive search queue
MANUAL_000526,ChinaTimes,台菜,1967-01-01,1967-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E5%8F%B0%E8%8F%9C&year=1967,manual restricted-archive search queue
MANUAL_000527,ChinaTimes,台菜,1968-01-01,1968-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E5%8F%B0%E8%8F%9C&year=1968,manual restricted-archive search queue
MANUAL_000528,ChinaTimes,台菜,1969-01-01,1969-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E5%8F%B0%E8%8F%9C&year=1969,manual restricted-archive search queue
MANUAL_000529,ChinaTimes,台菜,1970-01-01,1970-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E5%8F%B0%E8%8F%9C&year=1970,manual restricted-archive search queue
MANUAL_000530,ChinaTimes,台菜,1971-01-01,1971-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E5%8F%B0%E8%8F%9C&year=1971,manual restricted-archive search queue
MANUAL_000531,ChinaTimes,台菜,1972-01-01,1972-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E5%8F%B0%E8%8F%9C&year=1972,manual restricted-archive search queue
MANUAL_000532,ChinaTimes,台菜,1973-01-01,1973-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E5%8F%B0%E8%8F%9C&year=1973,manual restricted-archive search queue
MANUAL_000533,ChinaTimes,台菜,1974-01-01,1974-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E5%8F%B0%E8%8F%9C&year=1974,manual restricted-archive search queue
MANUAL_000534,ChinaTimes,台菜,1975-01-01,1975-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E5%8F%B0%E8%8F%9C&year=1975,manual restricted-archive search queue
MANUAL_000535,ChinaTimes,台菜,1976-01-01,1976-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E5%8F%B0%E8%8F%9C&year=1976,manual restricted-archive search queue
MANUAL_000536,ChinaTimes,台菜,1977-01-01,1977-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E5%8F%B0%E8%8F%9C&year=1977,manual restricted-archive search queue
MANUAL_000537,ChinaTimes,台菜,1978-01-01,1978-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E5%8F%B0%E8%8F%9C&year=1978,manual restricted-archive search queue
MANUAL_000538,ChinaTimes,台菜,1979-01-01,1979-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E5%8F%B0%E8%8F%9C&year=1979,manual restricted-archive search queue
MANUAL_000539,ChinaTimes,台菜,1980-01-01,1980-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E5%8F%B0%E8%8F%9C&year=1980,manual restricted-archive search queue
MANUAL_000540,ChinaTimes,台菜,1981-01-01,1981-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E5%8F%B0%E8%8F%9C&year=1981,manual restricted-archive search queue
MANUAL_000541,ChinaTimes,台菜,1982-01-01,1982-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E5%8F%B0%E8%8F%9C&year=1982,manual restricted-archive search queue
MANUAL_000542,ChinaTimes,台菜,1983-01-01,1983-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E5%8F%B0%E8%8F%9C&year=1983,manual restricted-archive search queue
MANUAL_000543,ChinaTimes,台菜,1984-01-01,1984-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E5%8F%B0%E8%8F%9C&year=1984,manual restricted-archive search queue
MANUAL_000544,ChinaTimes,台菜,1985-01-01,1985-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E5%8F%B0%E8%8F%9C&year=1985,manual restricted-archive search queue
MANUAL_000545,ChinaTimes,台菜,1986-01-01,1986-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E5%8F%B0%E8%8F%9C&year=1986,manual restricted-archive search queue
MANUAL_000546,ChinaTimes,台菜,1987-01-01,1987-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E5%8F%B0%E8%8F%9C&year=1987,manual restricted-archive search queue
MANUAL_000547,ChinaTimes,臺菜,1946-01-01,1946-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E8%87%BA%E8%8F%9C&year=1946,manual restricted-archive search queue
MANUAL_000548,ChinaTimes,臺菜,1947-01-01,1947-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E8%87%BA%E8%8F%9C&year=1947,manual restricted-archive search queue
MANUAL_000549,ChinaTimes,臺菜,1948-01-01,1948-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E8%87%BA%E8%8F%9C&year=1948,manual restricted-archive search queue
MANUAL_000550,ChinaTimes,臺菜,1949-01-01,1949-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E8%87%BA%E8%8F%9C&year=1949,manual restricted-archive search queue
MANUAL_000551,ChinaTimes,臺菜,1950-01-01,1950-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E8%87%BA%E8%8F%9C&year=1950,manual restricted-archive search queue
MANUAL_000552,ChinaTimes,臺菜,1951-01-01,1951-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E8%87%BA%E8%8F%9C&year=1951,manual restricted-archive search queue
MANUAL_000553,ChinaTimes,臺菜,1952-01-01,1952-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E8%87%BA%E8%8F%9C&year=1952,manual restricted-archive search queue
MANUAL_000554,ChinaTimes,臺菜,1953-01-01,1953-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E8%87%BA%E8%8F%9C&year=1953,manual restricted-archive search queue
MANUAL_000555,ChinaTimes,臺菜,1954-01-01,1954-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E8%87%BA%E8%8F%9C&year=1954,manual restricted-archive search queue
MANUAL_000556,ChinaTimes,臺菜,1955-01-01,1955-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E8%87%BA%E8%8F%9C&year=1955,manual restricted-archive search queue
MANUAL_000557,ChinaTimes,臺菜,1956-01-01,1956-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E8%87%BA%E8%8F%9C&year=1956,manual restricted-archive search queue
MANUAL_000558,ChinaTimes,臺菜,1957-01-01,1957-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E8%87%BA%E8%8F%9C&year=1957,manual restricted-archive search queue
MANUAL_000559,ChinaTimes,臺菜,1958-01-01,1958-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E8%87%BA%E8%8F%9C&year=1958,manual restricted-archive search queue
MANUAL_000560,ChinaTimes,臺菜,1959-01-01,1959-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E8%87%BA%E8%8F%9C&year=1959,manual restricted-archive search queue
MANUAL_000561,ChinaTimes,臺菜,1960-01-01,1960-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E8%87%BA%E8%8F%9C&year=1960,manual restricted-archive search queue
MANUAL_000562,ChinaTimes,臺菜,1961-01-01,1961-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E8%87%BA%E8%8F%9C&year=1961,manual restricted-archive search queue
MANUAL_000563,ChinaTimes,臺菜,1962-01-01,1962-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E8%87%BA%E8%8F%9C&year=1962,manual restricted-archive search queue
MANUAL_000564,ChinaTimes,臺菜,1963-01-01,1963-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E8%87%BA%E8%8F%9C&year=1963,manual restricted-archive search queue
MANUAL_000565,ChinaTimes,臺菜,1964-01-01,1964-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E8%87%BA%E8%8F%9C&year=1964,manual restricted-archive search queue
MANUAL_000566,ChinaTimes,臺菜,1965-01-01,1965-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E8%87%BA%E8%8F%9C&year=1965,manual restricted-archive search queue
MANUAL_000567,ChinaTimes,臺菜,1966-01-01,1966-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E8%87%BA%E8%8F%9C&year=1966,manual restricted-archive search queue
MANUAL_000568,ChinaTimes,臺菜,1967-01-01,1967-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E8%87%BA%E8%8F%9C&year=1967,manual restricted-archive search queue
MANUAL_000569,ChinaTimes,臺菜,1968-01-01,1968-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E8%87%BA%E8%8F%9C&year=1968,manual restricted-archive search queue
MANUAL_000570,ChinaTimes,臺菜,1969-01-01,1969-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E8%87%BA%E8%8F%9C&year=1969,manual restricted-archive search queue
MANUAL_000571,ChinaTimes,臺菜,1970-01-01,1970-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E8%87%BA%E8%8F%9C&year=1970,manual restricted-archive search queue
MANUAL_000572,ChinaTimes,臺菜,1971-01-01,1971-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E8%87%BA%E8%8F%9C&year=1971,manual restricted-archive search queue
MANUAL_000573,ChinaTimes,臺菜,1972-01-01,1972-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E8%87%BA%E8%8F%9C&year=1972,manual restricted-archive search queue
MANUAL_000574,ChinaTimes,臺菜,1973-01-01,1973-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E8%87%BA%E8%8F%9C&year=1973,manual restricted-archive search queue
MANUAL_000575,ChinaTimes,臺菜,1974-01-01,1974-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E8%87%BA%E8%8F%9C&year=1974,manual restricted-archive search queue
MANUAL_000576,ChinaTimes,臺菜,1975-01-01,1975-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E8%87%BA%E8%8F%9C&year=1975,manual restricted-archive search queue
MANUAL_000577,ChinaTimes,臺菜,1976-01-01,1976-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E8%87%BA%E8%8F%9C&year=1976,manual restricted-archive search queue
MANUAL_000578,ChinaTimes,臺菜,1977-01-01,1977-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E8%87%BA%E8%8F%9C&year=1977,manual restricted-archive search queue
MANUAL_000579,ChinaTimes,臺菜,1978-01-01,1978-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E8%87%BA%E8%8F%9C&year=1978,manual restricted-archive search queue
MANUAL_000580,ChinaTimes,臺菜,1979-01-01,1979-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E8%87%BA%E8%8F%9C&year=1979,manual restricted-archive search queue
MANUAL_000581,ChinaTimes,臺菜,1980-01-01,1980-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E8%87%BA%E8%8F%9C&year=1980,manual restricted-archive search queue
MANUAL_000582,ChinaTimes,臺菜,1981-01-01,1981-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E8%87%BA%E8%8F%9C&year=1981,manual restricted-archive search queue
MANUAL_000583,ChinaTimes,臺菜,1982-01-01,1982-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E8%87%BA%E8%8F%9C&year=1982,manual restricted-archive search queue
MANUAL_000584,ChinaTimes,臺菜,1983-01-01,1983-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E8%87%BA%E8%8F%9C&year=1983,manual restricted-archive search queue
MANUAL_000585,ChinaTimes,臺菜,1984-01-01,1984-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E8%87%BA%E8%8F%9C&year=1984,manual restricted-archive search queue
MANUAL_000586,ChinaTimes,臺菜,1985-01-01,1985-12-31,"{""source_name"": ""ChinaTimes""}",,,,,https://cshopping.chinatimes.com/search.aspx?keyword=%E8%87%BA%E8%8F%9C&year=1985,manual restricted-archive search queue
