attestation_id,year,date,period,brand_or_category,city,province,corridor,source_type,source_name,source_url,attestation_type,text_for_scoring,confidence,notes,source_id,verification_level,region,original_text,dish_marker,taiwan_marker,ownership_category,capital_origin,source_url_or_archive_ref
SG_1987_004,1987,1987-03-20,1946-1987_taiwan_side_formation,Taiwanese Shaobing Youtiao Buffet Breakfast,Singapore,,Singapore,newspaper_archive,NewspaperSG / The Business Times,https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19870320-1,overseas_taiwanese_breakfast_ad,Taiwanese Shaobing Youtiao Buffet Breakfast Stevens Corner soya-bean milk Taiwanese porridge chicken porridge local black coffee,medium,Distinct March 1987 Stevens Corner ad; useful for Taiwanese breakfast format beyond porridge alone.,NEWSG_BT_19870320,probable,Singapore,Advertisement offers Taiwanese shaobing youtiao buffet breakfast with Taiwanese porridge and soy milk.,Taiwanese porridge,Taiwanese,,,https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19870320-1
SG_1982_005,1982,1982-09-23,1946-1987_taiwan_side_formation,Goodwood Park Coffee Lounge Taiwan Porridge,Singapore,,Singapore,newspaper_archive,NewspaperSG / The Straits Times,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19820923-1,overseas_taiwan_porridge_ad,Goodwood Park Hotel Taiwan Porridge authentic Taiwan porridge expert Chinese Chef thirty dishes steamed minced pork fried pomfret,medium,Already represented by a seed row but this entry captures source wording and menu details more explicitly.,NEWSG_ST_19820923_DETAIL,candidate,Singapore,Advertisement offers authentic Taiwan porridge with a thirty-item menu at Goodwood Park Hotel.,Taiwan Porridge,Taiwan,,,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19820923-1
TW_1947_001,1947,1947-01-01,1946-1987_taiwan_side_formation,祖師廟原汁排骨大王,Taipei,Taiwan,Taiwan-side,food_media_retrospective,Kao Foodie / Taipei market PDF,https://www.foodie-kao.com/%E7%A5%96%E5%B8%AB%E5%BB%9F%E5%8E%9F%E6%B1%81%E6%8E%92%E9%AA%A8%E5%A4%A7%E7%8E%8B-%E8%89%8B%E8%88%BA%E8%80%81%E5%AD%97%E8%99%9F-%E4%B8%BB%E6%89%93%E9%AA%A8%E8%82%89%E5%88%86%E9%9B%A2%E8%82%89/,old_shop_origin,1947 Wanhua old shop guazi rouzao rice pork rib soup Taiwan traditional small food,medium,Search-visible source and Taipei PDF both associate the shop with 1947 and guazi rouzao rice; needs direct archive corroboration.,TW_ZUSHIMIAO_1947,probable,Taiwan-side,Source describes a Wanhua old shop founded in 1947 with guazi rouzao rice and pork-rib soup.,瓜仔肉燥飯,台北萬華小吃,,,https://www.foodie-kao.com/%E7%A5%96%E5%B8%AB%E5%BB%9F%E5%8E%9F%E6%B1%81%E6%8E%92%E9%AA%A8%E5%A4%A7%E7%8E%8B-%E8%89%8B%E8%88%BA%E8%80%81%E5%AD%97%E8%99%9F-%E4%B8%BB%E6%89%93%E9%AA%A8%E8%82%89%E5%88%86%E9%9B%A2%E8%82%89/
TW_1952_001,1952,1952-01-01,1946-1987_taiwan_side_formation,橋仔頭黃家肉燥飯,Kaohsiung,Taiwan,Taiwan-side,municipal_tourism,Kaohsiung Travel,https://khh.travel/en/shop/gourmet/1171/,old_shop_origin,1952 Qiaotou First Public Market braised minced pork rice third generation grandfather recipe,high,Official Kaohsiung tourism page gives explicit establishment year and market location.,TW_QIAOTOU_HUANG_1952_ORIGIN,probable,Taiwan-side,Kaohsiung Travel says the restaurant was established in 1952 at Qiaotou First Public Market and is now third-generation.,肉燥飯,高雄橋頭市場小吃,,,https://khh.travel/en/shop/gourmet/1171/
TW_1952_002,1952,1952-01-01,1946-1987_taiwan_side_formation,橋仔頭黃家肉燥飯,Kaohsiung,Taiwan,Taiwan-side,municipal_tourism,Kaohsiung Travel,https://khh.travel/en/shop/gourmet/1171/,recipe_lineage,1952 grandfather traditional meat thick soup mother Zhuangyuan braised pork rice second generation,high,Same source supplies intergenerational menu lineage useful for semantic coding.,TW_QIAOTOU_HUANG_1952_LINEAGE,probable,Taiwan-side,Source links first-generation meat soup and second-generation Zhuangyuan braised pork rice as a family recipe sequence.,肉燥飯,高雄橋頭市場小吃,,,https://khh.travel/en/shop/gourmet/1171/
TW_1952_003,1952,1952-01-01,1946-1987_taiwan_side_formation,橋仔頭黃家肉燥飯,Kaohsiung,Taiwan,Taiwan-side,municipal_tourism,Kaohsiung Travel,https://khh.travel/en/shop/gourmet/1171/,ingredient_semantics,braised minced pork locally sourced warm meat belly scapula hind leg golden proportion,high,Useful for coding southern rouzao rice as meat-proportion and warm-pork discourse.,TW_QIAOTOU_HUANG_1952_INGREDIENT,probable,Taiwan-side,Source describes braised minced pork using local warm meat and a golden proportion of pork parts.,肉燥飯,高雄地方小吃,,,https://khh.travel/en/shop/gourmet/1171/
TW_1955_001,1955,1955-01-01,1946-1987_taiwan_side_formation,柳家肉燥飯,Hsinchu,Taiwan,Taiwan-side,platform_food_listing,FonFood,https://www.fonfood.com/store/560552,decade_origin,1950s Hsinchu Chenghuang Temple business district Liujia rouzao rice traditional snack shop,medium,Decade-coded because the source states 1950s rather than a precise year.,TW_LIUJIA_1950S,probable,Taiwan-side,FonFood listing says Liujia rouzao rice was founded in the 1950s in the Hsinchu Chenghuang Temple business district.,肉燥飯,新竹城隍廟小吃,,,https://www.fonfood.com/store/560552
TW_1959_001,1959,1959-01-01,1946-1987_taiwan_side_formation,前金肉燥飯,Kaohsiung,Taiwan,Taiwan-side,municipal_tourism,Kaohsiung Travel,https://khh.travel/zh-tw/shop/gourmet/1138/,old_shop_origin,1959 Qianjin rouzao rice Kaohsiung third generation signature rouzao rice,high,Official Kaohsiung tourism page gives exact date and third-generation status.,TW_QIANJIN_1959_ORIGIN,probable,Taiwan-side,Kaohsiung Travel says Qianjin rouzao rice was founded in 1959 and is now third-generation.,肉燥飯,高雄前金小吃,,,https://khh.travel/zh-tw/shop/gourmet/1138/
TW_1959_002,1959,1959-01-01,1946-1987_taiwan_side_formation,前金肉燥飯,Kaohsiung,Taiwan,Taiwan-side,municipal_tourism,Kaohsiung Travel,https://khh.travel/zh-tw/shop/gourmet/1138/,taste_semantics,1959 Qianjin rouzao rice pork back fat fatty not greasy duck egg fish floss local taste,high,Useful for coding southern rouzao rice sensory terms and add-on grammar.,TW_QIANJIN_1959_TASTE,probable,Taiwan-side,Source defines the shop through pork back fat meat texture duck egg and fish-floss add-ons.,肉燥飯,高雄前金小吃,,,https://khh.travel/zh-tw/shop/gourmet/1138/
TW_1960_002,1960,1960-01-01,1946-1987_taiwan_side_formation,鬍鬚張魯肉飯,Taipei,Taiwan,Taiwan-side,municipal_accessibility_listing,Taipei Friendly Store,https://friendlystore.taipei/index.php/property/7552/tw,brand_origin_corroboration,1960 Formosa Chang roadside stall traditional food Taiwanese food culture lu rou fan restaurant,high,Corroborates official brand timeline through a Taipei municipal-facing listing.,TW_FMSC_TAIPEI_1960,probable,Taiwan-side,Taipei listing says Formosa Chang was founded in 1960 from a roadside stall and aimed to promote Taiwanese food culture.,魯肉飯,台北雙連小吃,,,https://friendlystore.taipei/index.php/property/7552/tw
TW_1960_003,1960,1960-01-01,1946-1987_taiwan_side_formation,大溝頂虱目魚米粉湯,Kaohsiung,Taiwan,Taiwan-side,platform_food_listing,FonFood,https://www.fonfood.com/store/6632226,side_menu_marker,1960 Kaohsiung Yancheng milkfish rice noodle soup old breakfast shop rouzao rice side menu,medium,Not a rouzao-rice specialist but shows rouzao rice embedded in southern breakfast shop menu ecology.,TW_DAGOUDING_1960,probable,Taiwan-side,FonFood listing says the old Kaohsiung breakfast shop was founded in 1960 and lists rouzao rice among popular items.,肉燥飯,高雄鹽埕早餐小吃,,,https://www.fonfood.com/store/6632226
TW_CHH_1964_001,1964,1964-01-01,1946-1987_taiwan_side_formation,彰化黑肉麵,Changhua,Taiwan,Taiwan-side,food_history_article,Ryori Taiwan,https://ryoritaiwan.fcdc.org.tw/columns/1151,menu_memory,1964 Changhua black meat noodles father sold minced noodles wonton lu rou fan and rouzao rice before rib rice launch,high,Article gives oral-history details from second generation and states pre-1964 lu rou fan and rouzao rice menu memory.,TW_BLACKMEAT_1964_MENU,probable,Taiwan-side,Ryori Taiwan records family testimony that the father sold qiezai noodles wontons lu rou fan and rouzao rice before formally launching rib rice in 1964.,滷肉飯;肉燥飯,彰化常民小吃,,,https://ryoritaiwan.fcdc.org.tw/columns/1151
TW_1964_002,1964,1964-01-01,1946-1987_taiwan_side_formation,彰化黑肉麵,Changhua,Taiwan,Taiwan-side,food_history_article,Ryori Taiwan,https://ryoritaiwan.fcdc.org.tw/columns/1151,retired_menu_marker,1964 Changhua old shop later stopped making lu rou fan and rouzao rice to focus on black meat noodles,high,Shows how rice dishes could be present in early menus and later removed as shop specialization changed.,TW_BLACKMEAT_1964_REMOVAL,probable,Taiwan-side,Source says later generations no longer prepared lu rou fan and rouzao rice and focused on black meat noodles.,滷肉飯;肉燥飯,彰化常民小吃,,,https://ryoritaiwan.fcdc.org.tw/columns/1151
TW_1964_003,1964,1964-01-01,1946-1987_taiwan_side_formation,石精臼擔仔麵,Tainan,Taiwan,Taiwan-side,local_news,RightMedia,https://www.right-media.news/archives/18114,old_shop_origin,1964 Tainan Chikan Tower area shijingjiu danzai noodles rouzao rice famous Taiwanese old taste,medium,Local news source explicitly links 1964 founding to Tainan old-taste food and rouzao rice.,TW_SHIJINGJIU_1964_ORIGIN,probable,Taiwan-side,RightMedia says the shop was founded in 1964 and that danzai noodles and rouzao rice are famous Taiwanese old-taste foods near Chikan Tower.,肉燥飯,台南赤崁樓小吃,,,https://www.right-media.news/archives/18114
TW_1964_004,1964,1964-01-01,1946-1987_taiwan_side_formation,石精臼擔仔麵,Tainan,Taiwan,Taiwan-side,local_news,RightMedia,https://www.right-media.news/archives/18114,rouzao_technique,1964 Tainan danzai noodles meat sauce fresh shoulder lean pork no water red shallot local garlic Taiwanese old taste,medium,Useful for coding rouzao as a technique crossing noodles and rice rather than only a named rice dish.,TW_SHIJINGJIU_1964_TECHNIQUE,probable,Taiwan-side,Source says the danzai noodle technique depends on freshly stewed rouzao made without water and with local shallots and garlic.,肉燥,台南古早味,,,https://www.right-media.news/archives/18114
TW_1965_001,1965,1965-01-01,1946-1987_taiwan_side_formation,永通虱目魚粥,Tainan,Taiwan,Taiwan-side,food_travel_blog,Travel Chia,https://travelchia.com/yong-tong-milkfish/,side_menu_marker,1965 Tainan Xuejia milkfish congee old shop rouzao rice side menu local breakfast,medium,Food-travel source gives exact founding year and rouzao rice menu marker; needs stronger corroboration.,TW_YONGTONG_1965,probable,Taiwan-side,Travel Chia says Yongtong milkfish congee was founded in 1965 and records rouzao rice as part of the ordering routine.,肉燥飯,台南學甲小吃,,,https://travelchia.com/yong-tong-milkfish/
TW_1970_003,1970,1970-01-01,1946-1987_taiwan_side_formation,博義師燒肉飯,Kaohsiung,Taiwan,Taiwan-side,travel_feature,Smile Taiwan,https://smiletaiwan.cw.com.tw/article/5185,comparative_rice_market,1970 Kaohsiung grilled pork rice developed against common southern rouzao lu rou leg-pork rice,medium,Not rouzao-rice itself but a strong comparator for southern meat-over-rice market structure in 1970.,TW_BOYISHI_1970,probable,Taiwan-side,Smile Taiwan says the founder saw an opportunity against common southern rouzao lu rou and leg-pork rice formats and began grilled pork rice in 1970.,肉燥飯;滷肉飯,高雄肉飯市場,,,https://smiletaiwan.cw.com.tw/article/5185
TW_1970_004,1970,1970-01-01,1946-1987_taiwan_side_formation,冬粉王,Kaohsiung,Taiwan,Taiwan-side,food_tv_listing,TVBS Supertaste,https://supertaste.tvbs.com.tw/infocard/7196,old_shop_origin,1970 Kaohsiung Yancheng old shop dry vermicelli meat sauce adjacent rouzao rice food ecology,medium,Not a rice specialist; retained as local small-food ecology around rouzao seasoning.,TW_DONGFENWANG_1970,probable,Taiwan-side,TVBS listing says Dongfenwang was founded in 1970 and presents dry vermicelli with sauce in the same Kaohsiung old-shop ecology.,肉燥,高雄鹽埕小吃,,,https://supertaste.tvbs.com.tw/infocard/7196
TW_1971_002,1971,1971-01-01,1946-1987_taiwan_side_formation,老店柏弘肉燥,Kaohsiung,Taiwan,Taiwan-side,news_report,NOWnews,https://www.nownews.com/amp/news/6762033,date_discrepancy_corroboration,ROC year 60 Kaohsiung Bohong rouzao third generation Michelin local rouzao rice champion,medium,Conflicts with another harvested source that gives 1969; retained as candidate until founding date is reconciled.,TW_BOHONG_1971_CONFLICT,candidate,Taiwan-side,NOWnews says Bohong rouzao was founded in ROC year 60 and became a third-generation Kaohsiung rouzao rice shop.,肉燥飯,高雄地方小吃,,,https://www.nownews.com/amp/news/6762033
TW_1981_001,1981,1981-01-01,1946-1987_taiwan_side_formation,五燈獎豬腳魯肉飯,New Taipei,Taiwan,Taiwan-side,food_media_retrospective,Muzi,https://muzi.com.tw/streetfood-newtaipei-5dengjiang/,old_shop_origin,ROC year 70 Sanchong old snack stall pig trotter rice lu rou fan unnamed stall origin,medium,Retrospective food-media source; direct enough for probable but should be checked against shop registration if available.,TW_WUDENGJIANG_1981_ORIGIN,probable,Taiwan-side,Source says Wudengjiang began in ROC year 70 as an unnamed Sanchong snack stall known for pig-trotter rice and lu rou fan.,魯肉飯,新北三重小吃,,,https://muzi.com.tw/streetfood-newtaipei-5dengjiang/
TW_1987_002,1987,1987-01-01,1946-1987_taiwan_side_formation,五燈獎豬腳魯肉飯,New Taipei,Taiwan,Taiwan-side,food_media_retrospective,Muzi,https://muzi.com.tw/streetfood-newtaipei-5dengjiang/,renaming_event,ROC year 76 Wudengjiang singing contest title converted unnamed lu rou fan stall into named brand,medium,Useful for linking local snack shop naming and media/pop-culture branding before internet platforms.,TW_WUDENGJIANG_1987_NAME,probable,Taiwan-side,Source says the second-generation operator won the Wudengjiang singing contest in ROC year 76 and the shop name followed that event.,魯肉飯,新北三重小吃,,,https://muzi.com.tw/streetfood-newtaipei-5dengjiang/
TW_1981_002,1981,1981-01-01,1946-1987_taiwan_side_formation,余媽媽老麵店,Chiayi,Taiwan,Taiwan-side,food_media_retrospective,Happy Day,https://ihappyday.tw/blog/post/old-mother-noodle,old_shop_origin,ROC year 70 Chiayi old noodle shop lu rou fan rouzao hand-pounded texture Taiwan lu rou fan festival selected shop,medium,Search result and page capture now support ROC year 70 founding plus lu rou fan menu and 2019 Taiwan lu rou fan festival selected-shop status; still retrospective but strong enough for probable.,TW_YUMAMA_1981,probable,Taiwan-side,Happy Day says Yumama old noodle shop was founded in ROC year 70 and was selected for the 2019 Taiwan lu rou fan festival while serving lu rou fan.,魯肉飯,嘉義小吃;台灣滷肉飯節,,,https://ihappyday.tw/blog/post/old-mother-noodle
US_1950S_001,1955,1955-01-01,1946-1987_taiwan_side_formation,Taiwanese chefs in United States,Multiple,United States,North America,encyclopedic_secondary,Taiwanese cuisine overview,https://en.wikipedia.org/wiki/Taiwanese_cuisine,diaspora_chef_migration,1950s Taiwanese chefs United States Chinese regional cooking Cantonese shift,low,Use as a search-guiding candidate until replaced by stronger migration-history source.,US_TW_CHEFS_1950S,candidate,North America,Overview states that immigration of Taiwanese chefs to the United States began in the 1950s and later affected Chinese restaurant diversity.,regional Chinese restaurant,Taiwanese immigrant restaurateurs,,,https://en.wikipedia.org/wiki/Taiwanese_cuisine
US_1960S_001,1965,1965-01-01,1946-1987_taiwan_side_formation,Taiwanese New York community,New York,New York,North America,food_culture_article,TASTE,https://tastecooking.com/new-york-citys-taiwanese-food-boom-its-about-damn-time/,diaspora_presence,Taiwanese immigrants Taiwanese Americans New York area since 1960s later restaurant ecology,medium,Useful for pre-restaurant community layer in New York corridor.,US_NY_TW_COMMUNITY_1960S,probable,North America,TASTE says Taiwanese immigrants and Taiwanese Americans had been living in the New York area since the 1960s.,Taiwanese food,Taiwanese diaspora,,,https://tastecooking.com/new-york-citys-taiwanese-food-boom-its-about-damn-time/
US_1970_001B,1970,1970-01-01,1946-1987_taiwan_side_formation,Flushing Little Taipei formation,New York,New York,North America,travel_history_article,Matador Network,https://matadornetwork.com/read/chinatown-nyc-restaurants/,neighborhood_formation,1970 Flushing Chinatown began Mandarin speaking Taiwanese immigrants Little Taipei condition,medium,Neighborhood-level corridor evidence for Taiwanese food geography in New York.,US_FLUSHING_1970,probable,North America,Matador says Flushing Chinatown began forming around 1970 with Mandarin-speaking Taiwanese immigrants.,Taiwanese community,Taiwanese immigrants,,,https://matadornetwork.com/read/chinatown-nyc-restaurants/
US_1970S_003,1975,1975-01-01,1946-1987_taiwan_side_formation,Taiwanese chefs and Hunan boom,New York,New York,North America,food_culture_article,TASTE,https://tastecooking.com/new-york-citys-taiwanese-food-boom-its-about-damn-time/,restaurant_labor_ecology,1970s New York Hunan restaurant boom Taiwanese chefs responsible in part regional Chinese shift,medium,Important because Taiwaneseness entered US food ecology partly through non-Taiwan-labeled regional Chinese formats.,US_NY_HUNAN_1970S,probable,North America,TASTE says Taiwanese chefs were responsible in part for the 1970s boom in Hunan restaurants in New York.,Hunan restaurant,Taiwanese chefs,,,https://tastecooking.com/new-york-citys-taiwanese-food-boom-its-about-damn-time/
US_1973_001,1973,1973-01-01,1946-1987_taiwan_side_formation,Uncle Peng's Hunan Yuan,New York,New York,North America,obituary_food_history,Los Angeles Times,https://www.latimes.com/local/obituaries/la-me-peng-chang-kueigeneral-tso-chicken-obituary-20161202-story.html,chef_migration_restaurant,1973 Peng Chang-kuei Taiwan-based Hunan chef New York restaurant near United Nations General Tso chicken,medium,Not Taiwanese cuisine as menu label but direct Taiwan-to-New-York chef and restaurant migration evidence.,US_PENG_1973,probable,North America,Los Angeles Times obituary says Peng was in New York by the 1970s running a restaurant near the United Nations.,General Tso chicken,Taiwan-based chef,,,https://www.latimes.com/local/obituaries/la-me-peng-chang-kueigeneral-tso-chicken-obituary-20161202-story.html
US_1973_002,1973,1973-01-01,1946-1987_taiwan_side_formation,General Tso chicken Taiwan-New York circuit,New York,New York,North America,food_history_magazine,TIME,https://time.com/4591567/general-tsos-chicken-creator-peng-chang-kuei-chuck/,dish_transfer,1973 Peng brought Taiwan-created General Tso chicken to New York restaurant Taiwanese diplomats hosted events,medium,Shows Taiwan-origin dish story and diplomatic restaurant clientele in New York.,US_GENERAL_TSO_1973,probable,North America,TIME says Peng moved to New York in 1973 and Taiwanese diplomats hosted events at his restaurant near the UN.,General Tso chicken,Taiwan diplomatic restaurant circuit,,,https://time.com/4591567/general-tsos-chicken-creator-peng-chang-kuei-chuck/
US_1975_001,1975,1975-01-01,1946-1987_taiwan_side_formation,Los Angeles Chinatown non-Cantonese shift,Los Angeles,California,North America,food_history_article,LA Weekly,https://www.laweekly.com/as-chinatown-changes-the-neighborhoods-chinese-restaurants-move-away-from-cantonese-food/,regional_restaurant_shift,1970s Los Angeles Chinatown non-Cantonese restaurants Taiwanese chefs introduced Sichuan Hunan styles through Americanized Chinese food,medium,Useful for coding Taiwan-origin restaurateurs under regional Chinese labels.,US_LA_CHINATOWN_1970S,probable,North America,LA Weekly says Taiwanese chefs introduced Sichuan and Hunan style Chinese cuisine to America and LA Chinatown saw non-Cantonese restaurants in the 1970s.,Sichuan Hunan restaurant,Taiwanese chefs,,,https://www.laweekly.com/as-chinatown-changes-the-neighborhoods-chinese-restaurants-move-away-from-cantonese-food/
US_1978_001,1978,1978-01-01,1946-1987_taiwan_side_formation,Monterey Park Little Taipei,Monterey Park,California,North America,local_news_food_guide,CBS Los Angeles,https://www.cbsnews.com/losangeles/news/best-taiwanese-restaurants-in-the-san-gabriel-valley/,little_taipei_geography,late 1970s Monterey Park Little Taipei Taiwanese American businesses restaurants San Gabriel Valley,medium,Neighborhood-level evidence for Taiwaneseness as business and restaurant geography.,US_MONTEREY_LITTLE_TAIPEI_1978,probable,North America,CBS LA says Monterey Park was dubbed Little Taipei in the late 1970s because of Taiwanese-American businesses and restaurants.,Taiwanese restaurants,Taiwanese American businesses,,,https://www.cbsnews.com/losangeles/news/best-taiwanese-restaurants-in-the-san-gabriel-valley/
US_1979_001,1979,1979-01-01,1946-1987_taiwan_side_formation,San Gabriel Valley Taiwanese food corridor,Los Angeles County,California,North America,food_guide,LA Weekly,https://www.laweekly.com/10-best-taiwanese-restaurants-in-los-angeles/,immigration_wave_food_mecca,1970s San Gabriel Valley Taiwanese food mecca Formosan immigration wave skilled immigrants Taiwanese money restaurants,medium,Important corridor-level coding for capital and migration layer before wanghong era.,US_SGV_1970S,probable,North America,LA Weekly says the San Gabriel Valley became a Taiwanese food mecca through a 1970s immigration wave and Taiwanese capital.,Taiwanese restaurants,Taiwanese capital,,,https://www.laweekly.com/10-best-taiwanese-restaurants-in-los-angeles/
US_1980S_002,1985,1985-01-01,1946-1987_taiwan_side_formation,Monterey Park Taiwanese business sector,Monterey Park,California,North America,food_guide,LA Weekly,https://www.laweekly.com/10-best-taiwanese-restaurants-in-los-angeles/,business_sector_dominance,mid 1980s mainland immigrants surpassed Taiwanese but Taiwanese still dominated business sector Monterey Park restaurant capital,medium,Useful for separating demography from restaurant-capital control.,US_MONTEREY_BUSINESS_1985,probable,North America,LA Weekly says that by the mid-1980s mainland Chinese immigrants outnumbered Taiwanese but Taiwanese still dominated the business sector in places like Monterey Park.,Taiwanese restaurants,Taiwanese capital,,,https://www.laweekly.com/10-best-taiwanese-restaurants-in-los-angeles/
US_1987_001,1987,1987-01-01,1946-1987_taiwan_side_formation,Flushing Little Taipei restaurant count,New York,New York,North America,food_culture_article,TASTE,https://tastecooking.com/new-york-citys-taiwanese-food-boom-its-about-damn-time/,restaurant_count_memory,up through 1990s Flushing Little Taipei only about a dozen Taiwanese restaurants according to TECO source,medium,Use 1987 as late-martial-law boundary marker for pre-1990s Little Taipei restaurant density; source phrase is up-through-1990s rather than exact year.,US_FLUSHING_RESTAURANTS_1987,probable,North America,TASTE reports that Flushing was known as Little Taipei up through the 1990s and even then had only about a dozen Taiwanese restaurants according to a TECO source.,Taiwanese restaurants,Taiwanese diaspora,,,https://tastecooking.com/new-york-citys-taiwanese-food-boom-its-about-damn-time/
US_1980S_003,1985,1985-01-01,1946-1987_taiwan_side_formation,Happy Garden Alhambra,Alhambra,California,North America,local_news_food_guide,CBS Los Angeles,https://www.cbsnews.com/losangeles/news/best-taiwanese-restaurants-in-the-san-gabriel-valley/,restaurant_duration_inference,more than two decades before 2011 Alhambra family-owned authentic Taiwanese restaurant xiao chi,low,Derived from 2011 more-than-two-decades wording; date is approximate and should be replaced by direct business record.,US_HAPPYGARDEN_1980S,candidate,North America,CBS LA describes Happy Garden as a family-owned authentic Taiwanese restaurant in the same location for more than two decades as of 2011.,xiao chi,Taiwanese restaurant,,,https://www.cbsnews.com/losangeles/news/best-taiwanese-restaurants-in-the-san-gabriel-valley/
TW_KHH_1947_001,1947,1947-01-01,1940-1987_taiwan_side_formation,汕頭天天沙茶火鍋,Kaohsiung,Taiwan,Taiwan-side,municipal_tourism,Kaohsiung Travel old taste zone,https://khh.travel/zh-tw/event/news/4784/,postwar_old_shop_origin,ROC year 36 Kaohsiung Yancheng Shantou hotpot self-made satay postwar old taste,medium,Not rice-specific but valuable as 1947 postwar southern restaurant ecology and Guangdong/Shantou migration layer.,TW_KHH_SHANTOU_1947,probable,Taiwan-side,Kaohsiung old-taste page says Shantou Tiantian satay hotpot was founded in ROC year 36 and preserves handmade satay flavor.,沙茶火鍋,高雄鹽埕老味,,,https://khh.travel/zh-tw/event/news/4784/
TW_KHH_1951_001,1951,1951-01-01,1946-1987_taiwan_side_formation,哈瑪星碗粿枝,Kaohsiung,Taiwan,Taiwan-side,municipal_tourism,Kaohsiung Travel old taste zone,https://khh.travel/zh-tw/event/news/4784/,old_shop_origin,ROC year 40 Kaohsiung Hamasen bowl rice cake rice paste meat juice soy sauce inherited fourth generation,medium,Relevant to meat-sauce-over-rice material culture though not named rouzao rice.,TW_KHH_WANGUEI_1951,probable,Taiwan-side,Kaohsiung old-taste page says Bowl Cake Zhi began in ROC year 40 and uses rice paste and meat juice in its sauce.,肉汁醬油,高雄哈瑪星小吃,,,https://khh.travel/zh-tw/event/news/4784/
TW_KHH_1952_004,1952,1952-01-01,1946-1987_taiwan_side_formation,黃家肉燥飯仁武店,Kaohsiung,Taiwan,Taiwan-side,municipal_tourism,Kaohsiung Travel old taste zone,https://khh.travel/zh-tw/event/news/4784/,branch_family_ecology,70 years Huang family rouzao rice Renwu Zhuangyuan rouzao rice hand cut pork belly shoulder hind leg seven fat three lean,medium,Official municipal page records a related Huang-family rouzao rice location; use alongside Qiaotou record but not as independent founding proof.,TW_KHH_HUANG_RENWU_1952,probable,Taiwan-side,Kaohsiung old-taste page says Huang family rouzao rice has operated for 70 years and describes hand-cut pork proportions.,肉燥飯,高雄仁武小吃,,,https://khh.travel/zh-tw/event/news/4784/
TW_KHH_1952_005,1952,1952-01-01,1946-1987_taiwan_side_formation,橋仔頭黃家肉燥飯,Kaohsiung,Taiwan,Taiwan-side,municipal_tourism,Kaohsiung Travel old taste zone,https://khh.travel/zh-tw/event/news/4784/,old_taste_crosslisting,70 years Qiaotou Huang family Zhuangyuan rouzao rice hand cut meat seven fat three lean official old taste zone,medium,Cross-listing corroborates separate Kaohsiung Travel shop page and adds official old-taste categorization.,TW_KHH_QIAOTOU_CROSS_1952,probable,Taiwan-side,Kaohsiung old-taste page lists Qiaotou Huang family rouzao rice as a 70-year old-taste shop with Zhuangyuan rouzao rice.,肉燥飯,高雄橋頭小吃,,,https://khh.travel/zh-tw/event/news/4784/
TW_KHH_1955_001,1955,1955-01-01,1946-1987_taiwan_side_formation,55年老店豬血大腸湯,Kaohsiung,Taiwan,Taiwan-side,municipal_tourism,Kaohsiung Travel old taste zone,https://khh.travel/zh-tw/event/news/4784/,side_menu_marker,Kaohsiung 55-year old shop pig blood intestine soup paired with signature rouzao rice large meat chunks balanced fat lean,medium,Approximate year inferred from 55-year label on a 2025-updated municipal page; use as approximate not exact.,TW_KHH_PIGBLOOD_1955,probable,Taiwan-side,Kaohsiung old-taste page recommends large-intestine pig-blood soup paired with signature rouzao rice at a 55-year old shop.,肉燥飯,高雄新興小吃,,,https://khh.travel/zh-tw/event/news/4784/
TW_KHH_1962_001,1962,1962-01-01,1946-1987_taiwan_side_formation,蘇家鹹水鴨,Kaohsiung,Taiwan,Taiwan-side,municipal_tourism,Kaohsiung Travel old taste zone,https://khh.travel/zh-tw/event/news/4784/,military_village_food_origin,ROC year 51 Zuoying Chongshi military village salted duck old taste,medium,Not rice-specific but useful for military-village food geography in southern Taiwan.,TW_KHH_SU_DUCK_1962,probable,Taiwan-side,Kaohsiung old-taste page says Su family salted duck originated in ROC year 51 from Zuoying Chongshi military village.,鹹水鴨,左營眷村老味,,,https://khh.travel/zh-tw/event/news/4784/
TW_KHH_1964_005,1964,1964-01-01,1946-1987_taiwan_side_formation,新國際西餐廳,Kaohsiung,Taiwan,Taiwan-side,municipal_tourism,Kaohsiung Travel old taste zone,https://khh.travel/zh-tw/event/news/4784/,western_restaurant_comparator,1964 Kaohsiung first western restaurant old taste urban dining comparator,medium,Comparator for non-snack restaurant modernization in southern urban foodscape.,TW_KHH_NEWINTL_1964,probable,Taiwan-side,Kaohsiung old-taste page says New International Western Restaurant was founded in 1964 as a Kaohsiung western-restaurant landmark.,西餐廳,高雄都市餐飲,,,https://khh.travel/zh-tw/event/news/4784/
